time;input;xPos;yPos;zPos;Bearing
5000355;Connect;50;50;0;0
5000996;StartRrNavigation;50;50;0;0
5001795;TakeOff;50;50;0;0
5010936;MoveForward;50;50;50;1
5012687;Unknown;50;50;50;1
5012800;Unknown;50.005;50.3;50;1
5012891;Unknown;50.01;50.6;50;1
5012992;Unknown;50.017;51;50;1
5013094;Unknown;50.024;51.4;50;1
5013197;Unknown;50.033;51.9;50;1
5013299;Unknown;50.047;52.716;50;1
5013401;Unknown;50.056;53.216;50;1
5013503;Unknown;50.073;54.173;50;1
5013605;Unknown;50.083;54.772;60;1
5013707;Unknown;50.099;55.658;60;1
5013808;Unknown;50.115;56.574;60;1
5013919;Unknown;50.13;57.426;60;1
5014118;Unknown;49.788;58.514;60;1
5014217;Unknown;49.798;59.114;60;1
5014320;Unknown;49.817;60.22;60;1
5014421;Unknown;49.83;60.92;60;1
5014523;Unknown;49.846;61.882;50;1
5014624;Unknown;49.866;62.98;50;1
5014727;Unknown;49.886;64.124;50;1
5014740;Stop;49.53;65.043;50;1
5014829;Unknown;49.53;65.043;50;1
5014930;Unknown;49.549;66.176;50;1
5014981;Unknown;49.568;67.219;50;1
5015083;Unknown;49.582;68.067;50;1
5015186;Unknown;49.593;68.667;50;1
5015287;Unknown;49.609;69.596;50;1
5015341;MoveRight;49.623;70.419;50;1
5015389;Unknown;49.623;70.419;50;1
5015491;Unknown;49.63;70.819;50;1
5015696;Unknown;49.637;71.219;50;1
5015901;Unknown;49.643;71.519;50;1
5016003;Unknown;49.781;71.785;40;1
5016105;Unknown;50.069;72.063;40;1
5016207;Unknown;50.34;72.192;40;1
5016309;Unknown;50.721;72.312;40;1
5016341;Stop;51.208;72.425;40;1
5016410;Unknown;51.208;72.425;40;1
5016512;Unknown;51.769;72.783;40;1
5016614;Unknown;52.169;72.776;50;1
5016716;Unknown;52.669;72.767;50;1
5016818;Unknown;53.069;72.76;50;1
5016920;Unknown;53.469;72.753;50;1
5017022;Unknown;53.869;72.746;50;1
5017124;Unknown;54.169;72.741;50;1
5017142;MoveBackward;54.469;72.736;50;1
5017226;Unknown;54.469;72.736;50;1
5017839;Unknown;54.769;72.731;50;1
5018044;Unknown;54.763;72.431;50;1
5018094;Unknown;54.758;72.131;50;1
5018195;Unknown;54.753;71.831;50;1
5018297;Unknown;54.748;71.531;50;1
5018343;Stop;54.742;71.231;50;1
5018399;Unknown;54.742;71.231;50;1
5018503;Unknown;54.737;70.931;50;1
5018603;Unknown;54.732;70.631;50;1
5018705;Unknown;54.727;70.331;40;1
5018807;Unknown;54.722;70.031;40;1
5019143;MoveRight;54.716;69.731;20;1
5020345;Stop;54.716;69.731;-10;2
5020643;Unknown;54.716;69.731;-10;4
5020847;Unknown;54.686;69.304;-10;4
5020945;MoveBackward;54.781;68.878;-10;4
5021765;Unknown;54.781;68.878;0;4
5021867;Unknown;54.864;68.344;0;4
5022122;Unknown;54.843;68.049;0;4
5022122;AbortRrNavigation;54.824;67.78;0;4
