time;input;xPos;yPos;zPos;Bearing
0703124;Connect;50;50;0;0
0703945;Connect;50;50;0;0
0704760;TakeOff;50;50;0;0
0705337;Unknown;50;50;0;359
0705439;Unknown;49;50;0;359
0705949;Unknown;49;50;10;359
0706154;Unknown;49;50;20;359
0706255;Unknown;49;50;30;359
0715812;MoveForward;49;50;70;359
0718290;Unknown;49;50;50;359
0718400;Unknown;49;50;50;359
0718494;Unknown;49;50;50;359
0718596;Unknown;49;51;50;359
0718616;Stop;49;51;50;359
0718698;Unknown;49;51;50;359
0718800;Unknown;49;51;50;359
0718851;Unknown;49;51;50;359
0718953;Unknown;49;52;50;359
0719055;Unknown;49;52;50;359
0719157;Unknown;49;52;50;359
0719216;MoveRight;49;52;50;359
0719310;Unknown;49;52;50;359
0719412;Unknown;49;53;50;359
0719463;Unknown;49;53;50;359
0719568;Unknown;49;53;50;359
0719769;Unknown;49;53;60;359
0719871;Unknown;49;53;60;359
0719974;Unknown;49;54;60;359
0720076;Unknown;50;54;60;359
0720178;Unknown;50;54;60;359
0720279;Unknown;50;54;60;359
0720383;Unknown;50;54;60;359
0720483;Unknown;50;54;60;359
0720585;Unknown;51;54;60;359
0720687;Unknown;51;54;60;359
0720789;Unknown;51;54;60;359
0720817;Stop;52;54;50;359
0720891;Unknown;52;54;50;359
0720993;Unknown;52;54;50;359
0721095;Unknown;52;55;50;359
0721197;Unknown;53;55;50;359
0721299;Unknown;53;55;50;359
0721401;Unknown;53;55;50;359
0721503;Unknown;54;54;60;359
0721605;Unknown;54;54;60;359
0721707;Unknown;54;55;60;359
0721809;Unknown;54;55;60;359
0721818;MoveBackward;54;55;60;359
0721911;Unknown;54;55;60;359
0722013;Unknown;55;55;60;359
0722115;Unknown;53;55;60;359
0722421;Unknown;53;55;60;359
0722523;Unknown;53;55;60;359
0722625;Unknown;53;54;60;359
0722727;Unknown;53;54;60;359
0722829;Unknown;53;54;60;359
0722932;Unknown;53;54;60;359
0722982;Unknown;53;53;60;359
0723084;Unknown;53;53;60;359
0723186;Unknown;53;53;60;359
0723219;Stop;53;53;60;359
0723288;Unknown;53;53;60;359
0723390;Unknown;53;52;60;359
0723492;Unknown;53;52;60;359
0723594;Unknown;53;52;60;359
0723697;Unknown;53;51;60;359
0723798;Unknown;53;51;60;359
0723900;Unknown;53;51;60;359
0724002;Unknown;53;51;60;359
0724104;Unknown;53;50;60;359
0724206;Unknown;53;50;60;359
0724219;Land;53;50;50;359
0724410;Unknown;53;50;50;359
0724614;Unknown;53;50;50;359
0725330;Unknown;53;50;40;359
0726348;Unknown;53;50;0;359
0726450;Unknown;53;49;0;359
0726552;Unknown;53;49;0;359
0727112;Unknown;53;50;-10;359
0727214;Unknown;53;49;-10;359
0727317;Unknown;53;50;-10;359
0737185;StopRecordRepeatNavigationRecording;53;50;0;359
