time;input;xPos;yPos;zPos;Bearing
2711146;Connect;50;50;0;0
2711962;StartRrNavigation;50;50;0;359
2712962;TakeOff;50;50;0;359
2722567;MoveForward;50;50;70;359
2724314;Unknown;50;50;70;359
2724417;Unknown;49;50;70;359
2724518;Unknown;49;50;70;359
2724620;Unknown;49;51;70;359
2724723;Unknown;49;51;70;359
2724824;Unknown;49;51;70;359
2724933;Unknown;49;52;70;359
2725030;Unknown;49;52;70;359
2725134;Unknown;49;53;70;359
2725169;Stop;49;54;70;359
2725232;Unknown;49;54;70;359
2725334;Unknown;49;54;70;359
2725446;Unknown;49;55;70;359
2725538;Unknown;49;56;70;359
2725640;Unknown;49;56;70;359
2725745;Unknown;49;57;70;359
2725844;Unknown;49;57;70;359
2725946;Unknown;49;58;70;359
2726151;Unknown;49;58;70;359
2726252;Unknown;48;59;70;359
2726370;MoveRight;48;59;70;359
2726456;Unknown;48;59;70;359
2726660;Unknown;48;59;70;359
2726966;Unknown;47;59;70;359
2727069;Unknown;48;59;70;359
2727170;Unknown;48;59;70;359
2727272;Unknown;48;59;70;359
2727374;Unknown;49;59;70;359
2727477;Unknown;49;59;70;359
2727529;Unknown;50;59;70;359
2727630;Unknown;50;59;70;359
2727731;Unknown;51;59;70;359
2727834;Unknown;51;59;70;359
2727936;Unknown;52;59;70;359
2727972;Stop;53;59;70;359
2728139;Unknown;53;59;70;359
2728241;Unknown;53;59;70;359
2728343;Unknown;54;59;70;359
2728445;Unknown;54;59;70;359
2728549;Unknown;55;59;70;359
2728650;Unknown;55;59;70;359
2728751;Unknown;56;59;70;359
2728854;Unknown;56;59;70;359
2728972;MoveBackward;56;59;70;359
2729570;Unknown;56;59;70;359
2729670;Unknown;56;59;70;359
2729771;Unknown;56;58;70;359
2729905;Unknown;56;58;70;359
2729976;Unknown;56;58;70;359
2730077;Unknown;56;57;70;359
2730179;Unknown;56;57;70;359
2730281;Unknown;56;56;70;359
2730383;Unknown;55;55;70;359
2730485;Unknown;55;55;70;359
2730573;Stop;55;54;70;359
2730587;Unknown;55;54;70;359
2730690;Unknown;55;54;70;359
2730791;Unknown;55;53;70;359
2730893;Unknown;55;52;70;359
2730995;Unknown;55;52;70;359
2731046;Unknown;55;51;70;359
2731148;Unknown;55;51;70;359
2731251;Unknown;55;50;70;359
2731353;Unknown;55;50;70;359
2731454;Unknown;55;49;70;359
2731556;Unknown;55;49;70;359
2731658;Unknown;55;49;70;359
2731774;Land;55;48;70;359
2731862;Unknown;55;48;70;359
2731965;Unknown;55;47;70;359
2734769;Unknown;55;47;0;356
2735576;StopRecordRepeatNavigationRecording;55;48;0;356
2735585;CompleteRrNavigation;55;48;0;356
