time;input;xPos;yPos;zPos;Bearing
0436524;Connect;50;50;0;0
0436991;StartRrNavigation;50;50;0;0
0437791;TakeOff;50;50;0;0
0440284;Unknown;50;50;60;0
0446997;MoveForward;50.255;50;80;0
0448503;Unknown;50.255;50;70;0
0448600;Unknown;49.841;50.727;70;0
0448698;Unknown;49.841;51.227;80;0
0448799;Unknown;49.375;51.65;80;0
0448901;Unknown;49.375;51.95;80;0
0449003;Unknown;49.375;52.687;80;0
0449105;Unknown;49.375;53.087;80;0
0449207;Unknown;49.375;53.587;80;0
0449309;Unknown;49.375;54.342;80;0
0449411;Unknown;48.979;55.638;80;0
0449513;Unknown;48.979;56.238;80;0
0449615;Unknown;48.979;57.205;80;0
0449717;Unknown;48.979;58.091;80;0
0449819;Unknown;48.979;58.691;80;0
0449921;Unknown;48.979;59.678;80;0
0450126;Unknown;48.599;60.478;80;0
0450227;Unknown;48.599;61.078;70;0
0450329;Unknown;48.599;62.091;70;0
0450431;Unknown;48.599;63.087;70;0
0450533;Unknown;48.599;64.277;70;0
0450635;Unknown;48.599;65.313;70;0
0450636;AbortRrNavigation;48.599;66.411;70;0
