time;input;xPos;yPos;zPos;Bearing
085537798;Connect;50;50;0;0
085538834;TakeOff;50;50;0;0
085547573;MoveForward;50;50;90;0
085549375;MoveForward;50;50;80;0
085549665;Unknown;50;50;80;0
085549767;Unknown;50;50;80;0
085549818;Unknown;50;50;80;0
085549919;Unknown;50;50;80;0
085550021;Unknown;50;50;80;0
085550123;Unknown;50;51;80;0
085550225;Unknown;50;51;80;0
085550327;Unknown;50;51;80;0
085550429;Unknown;50;51;80;0
085550532;Unknown;50;52;80;0
085550634;Unknown;50;52;80;0
085550736;Unknown;50;52;80;0
085550838;Unknown;50;53;80;0
085550940;Unknown;50;53;80;0
085550977;MoveBackward;50;53;80;0
085551042;Unknown;50;53;80;0
085551144;Unknown;50;54;80;0
085551246;Unknown;50;54;80;0
085551348;Unknown;50;54;80;0
085551450;Unknown;50;55;80;0
085551553;Unknown;50;55;80;0
085551577;MoveRight;50;55;80;0
085551654;Unknown;50;55;80;0
085552368;Unknown;50;55;80;0
085552470;Unknown;50;55;80;0
085552572;Unknown;50;55;80;0
085552674;Unknown;50;55;80;0
085552776;Unknown;50;55;80;0
085552878;Unknown;51;55;80;0
085552980;Unknown;51;55;80;0
085553082;Unknown;51;55;70;0
085553178;Stop;51;55;70;0
085553184;Unknown;51;55;70;0
085553286;Unknown;52;55;70;0
085553337;Unknown;52;55;70;0
085553439;Unknown;52;55;70;0
085553541;Unknown;52;55;70;0
085553643;Unknown;53;55;70;0
085553745;Unknown;53;55;70;0
085553779;MoveBackward;53;55;80;0
085553847;Unknown;53;55;80;0
085553951;Unknown;53;55;80;0
085554051;Unknown;54;55;80;0
085554154;Unknown;54;55;80;0
085554364;Unknown;54;55;80;0
085554462;Unknown;54;55;80;0
085554561;Unknown;54;55;70;0
085554663;Unknown;54;55;70;0
085554765;Unknown;54;55;70;0
085554867;Unknown;54;55;70;0
085554970;Unknown;54;54;70;0
085555071;Unknown;54;54;70;0
085555173;Unknown;54;54;70;0
085555180;Stop;54;54;70;0
085555275;Unknown;54;54;70;0
085555377;Unknown;54;53;70;0
085555479;Unknown;54;53;70;0
085555581;Unknown;54;53;70;0
085555683;Unknown;54;53;70;0
085555785;Unknown;54;52;70;0
085555888;Unknown;54;52;70;0
085555989;Unknown;54;52;70;0
085556380;MoveLeft;54;52;80;0
085557009;Unknown;54;52;80;0
085557060;Unknown;54;52;80;0
085557162;Unknown;54;52;80;0
085557264;Unknown;54;52;80;0
085557366;Unknown;54;52;80;0
085557467;Unknown;54;52;80;0
085557570;Unknown;53;52;80;0
085557672;Unknown;53;52;80;0
085557774;Unknown;53;52;80;0
085557876;Unknown;52;52;80;0
085557978;Unknown;52;52;80;0
085557982;Stop;52;52;80;0
085558080;Unknown;52;52;80;0
085558182;Unknown;52;52;80;0
085558284;Unknown;51;52;80;0
085558386;Unknown;51;52;80;0
085558488;Unknown;51;52;80;0
085558590;Unknown;50;52;80;0
085558692;Unknown;50;52;80;0
085558783;Land;50;52;80;0
085558794;Unknown;50;52;80;0
085558896;Unknown;50;52;80;0
085559001;Unknown;50;52;80;0
085603077;StopRecordRepeatNavigationRecording;50;52;0;0
