time;input;xPos;yPos;zPos;Bearing
082152048;Connect;50;50;0;0
082152878;TakeOff;50;50;0;0
082201616;MoveForward;50;50;70;0
082203606;Unknown;50;50;70;0
082203707;Unknown;50;50;70;0
082203809;Unknown;50;50;80;0
082203911;Unknown;50;50;80;0
082204013;Unknown;50;50;80;0
082204116;Unknown;50;51;80;0
082204218;Unknown;50;51;80;0
082204320;Unknown;50;51;80;0
082204421;Unknown;50;51;80;0
082204524;Unknown;50;52;80;0
082204620;MoveRight;50;52;80;0
082204626;Unknown;50;52;80;0
082204728;Unknown;50;52;80;0
082204830;Unknown;50;53;80;0
082204932;Unknown;50;53;80;0
082205042;Unknown;50;53;80;0
082205136;Unknown;50;54;80;0
082205239;Unknown;50;54;70;0
082205340;Unknown;50;54;70;0
082205442;Unknown;50;54;70;0
082205544;Unknown;50;54;70;0
082205646;Unknown;51;55;70;0
082205749;Unknown;51;55;70;0
082205800;Unknown;51;55;70;0
082205901;Unknown;51;55;70;0
082206003;Unknown;52;55;70;0
082206021;MoveBackward;52;55;70;0
082206105;Unknown;52;55;70;0
082206209;Unknown;52;55;70;0
082206310;Unknown;53;55;70;0
082206414;Unknown;53;55;70;0
082206514;Unknown;53;55;70;0
082206616;Unknown;53;55;70;0
082206718;Unknown;54;55;70;0
082206819;Unknown;54;55;70;0
082206921;Unknown;54;55;80;0
082207023;Unknown;54;55;80;0
082207125;Unknown;54;54;80;0
082207231;Unknown;55;54;80;0
082207330;Unknown;55;54;80;0
082207422;MoveLeft;55;53;80;0
082207435;Unknown;55;53;80;0
082207534;Unknown;55;53;70;0
082207636;Unknown;55;53;70;0
082207738;Unknown;55;53;70;0
082207840;Unknown;55;52;70;0
082207942;Unknown;55;52;70;0
082208044;Unknown;55;52;70;0
082208146;Unknown;55;51;70;0
082208249;Unknown;54;51;70;0
082208351;Unknown;54;51;70;0
082208423;MoveForward;54;51;70;0
082208452;Unknown;54;51;70;0
082208554;Unknown;54;51;70;0
082208656;Unknown;53;51;70;0
082208758;Unknown;53;51;70;0
082208860;Unknown;53;51;70;0
082208962;Unknown;53;51;70;0
082209064;Unknown;52;51;70;0
082209166;Unknown;52;51;70;0
082209217;Unknown;52;51;70;0
082209319;Unknown;52;51;70;0
082209421;Unknown;52;51;70;0
082209523;Unknown;52;52;70;0
082209624;MoveRight;51;52;70;0
082209625;Unknown;51;52;70;0
082209729;Unknown;51;52;70;0
082209830;Unknown;51;52;70;0
082209933;Unknown;51;53;70;0
082210034;Unknown;51;53;70;0
082210136;Unknown;51;53;70;0
082210238;Unknown;51;54;70;0
082210340;Unknown;51;54;80;0
082210443;Unknown;51;54;80;0
082210544;Unknown;52;54;80;0
082210646;Unknown;52;54;80;0
082210748;Unknown;52;54;80;0
082210825;MoveBackward;52;54;80;0
082210850;Unknown;52;54;80;0
082210952;Unknown;53;55;80;0
082211054;Unknown;53;55;80;0
082211156;Unknown;53;55;80;0
082211258;Unknown;54;55;80;0
082211360;Unknown;54;55;80;0
082211462;Unknown;54;55;80;0
082211564;Unknown;54;54;80;0
082211666;Unknown;55;54;80;0
082211768;Unknown;55;54;80;0
082211870;Unknown;55;54;80;0
082211972;Unknown;55;54;80;0
082212074;Unknown;55;53;80;0
082212176;Unknown;55;53;80;0
082212278;Unknown;55;53;80;0
082212380;Unknown;55;52;80;0
082212426;MoveLeft;55;52;80;0
082212482;Unknown;55;52;80;0
082212584;Unknown;55;52;80;0
082212686;Unknown;55;51;70;0
082212788;Unknown;55;51;70;0
082212839;Unknown;55;51;70;0
082212941;Unknown;55;51;70;0
082213043;Unknown;55;50;70;0
082213145;Unknown;55;50;70;0
082213227;MoveBackward;55;50;70;0
082213247;Unknown;55;50;70;0
082213350;Unknown;55;50;70;0
082213454;Unknown;55;49;70;0
082213555;Unknown;54;49;70;0
082213657;Unknown;54;49;70;0
082213757;Unknown;54;49;70;0
082213827;Land;53;49;70;0
082213859;Unknown;53;49;70;0
082213963;Unknown;53;49;70;0
082214063;Unknown;53;48;70;0
082214165;Unknown;53;48;70;0
082214267;Unknown;53;48;70;0
082214369;Unknown;53;48;70;0
082214471;Unknown;53;47;70;0
082214573;Unknown;53;47;70;0
082214675;Unknown;53;47;70;0
082214777;Unknown;53;47;70;0
082214880;Unknown;52;46;70;0
082214982;Unknown;52;46;70;0
082215083;Unknown;52;46;60;0
082215389;Unknown;52;46;50;0
082215593;Unknown;52;46;40;0
082215899;Unknown;52;45;30;0
082216001;Unknown;52;45;30;0
082216103;Unknown;52;45;20;0
082216205;Unknown;52;45;20;0
082216307;Unknown;52;45;10;0
082216715;Stop;52;45;0;0
082216715;StopRecordRepeatNavigationRecording;52;45;0;0
