time;input;xPos;yPos;zPos;Bearing
2613904;Connect;50;50;0;0
2614735;Connect;50;50;0;0
2615736;TakeOff;50;50;0;0
2616164;Unknown;50;50;0;0
2616266;Unknown;50;49;0;0
2616624;Unknown;50;50;0;0
2616930;Unknown;49;50;10;0
2626741;MoveForward;49;49;60;0
2628914;Unknown;49;49;60;0
2629017;Unknown;49;50;60;0
2629120;Unknown;49;50;60;0
2629221;Unknown;49;50;60;0
2629323;Unknown;49;50;60;0
2629425;Unknown;49;50;60;0
2629527;Unknown;49;51;60;0
2629544;Stop;49;51;60;0
2629629;Unknown;49;51;60;0
2629731;Unknown;49;51;60;0
2629832;Unknown;49;51;60;0
2629935;Unknown;49;52;60;0
2629945;MoveRight;49;52;60;0
2630036;Unknown;49;52;60;0
2630138;Unknown;49;52;60;0
2630249;Unknown;49;52;60;0
2630342;Unknown;49;53;60;0
2630446;Unknown;49;53;60;0
2630547;Unknown;49;53;60;0
2630649;Unknown;49;53;60;0
2630750;Unknown;49;54;60;0
2630853;Unknown;50;54;60;0
2630954;Unknown;50;54;60;0
2631057;Unknown;50;54;60;0
2631159;Unknown;50;54;60;0
2631260;Unknown;51;54;60;0
2631362;Unknown;51;54;60;0
2631465;Unknown;51;54;60;0
2631545;Stop;52;54;60;0
2631567;Unknown;52;54;60;0
2631618;Unknown;52;54;60;0
2631719;Unknown;52;54;60;0
2631821;Unknown;52;54;60;0
2631923;Unknown;53;54;60;0
2632026;Unknown;53;54;60;0
2632127;Unknown;53;53;60;0
2632229;Unknown;54;53;60;0
2632331;Unknown;54;53;60;0
2632434;Unknown;54;53;60;0
2632535;Unknown;54;53;60;0
2632546;MoveBackward;54;54;60;0
2632844;Unknown;54;54;60;0
2633148;Unknown;55;54;60;0
2633249;Unknown;54;54;60;0
2633351;Unknown;55;54;60;0
2633455;Unknown;55;54;60;0
2633557;Unknown;55;53;60;0
2633657;Unknown;55;53;60;0
2633759;Unknown;55;53;60;0
2633861;Unknown;55;53;70;0
2633963;Unknown;55;52;60;0
2634066;Unknown;55;52;70;0
2634147;Stop;53;52;70;0
2634167;Unknown;53;52;70;0
2634269;Unknown;53;52;70;0
2634371;Unknown;53;51;70;0
2634473;Unknown;53;51;70;0
2634575;Unknown;53;51;60;0
2634677;Unknown;53;50;60;0
2634780;Unknown;53;50;60;0
2634881;Unknown;53;50;60;0
2634983;Unknown;52;49;60;0
2635085;Unknown;52;49;60;0
2635147;Land;52;49;60;0
2635187;Unknown;52;49;60;0
2635289;Unknown;52;49;60;0
2635548;Unknown;52;49;60;0
2636564;Unknown;52;49;40;0
2636870;Unknown;52;49;20;0
2637176;Unknown;52;49;0;0
2637585;Unknown;52;49;-10;0
2637891;Unknown;52;50;0;359
2637993;Unknown;52;50;0;359
2638095;Unknown;52;50;0;359
2638197;Unknown;50;50;0;359
2638299;Unknown;50;50;0;359
2638401;Unknown;50;50;0;359
2638503;Unknown;50;50;0;359
2638605;Unknown;49;50;0;359
2638707;Unknown;49;50;0;359
2638860;Unknown;49;50;0;359
2639014;Unknown;49;50;0;359
2639115;Unknown;48;50;0;359
2639269;Unknown;47;50;0;359
2639370;Unknown;47;50;0;359
2639472;Unknown;47;50;0;359
2639574;Unknown;47;50;0;359
2639676;Unknown;47;50;0;359
2639778;Unknown;47;50;0;359
2639880;Unknown;46;50;0;359
2639950;StopRecordRepeatNavigationRecording;46;50;0;359
