time;input;xPos;yPos;zPos;Bearing
3353774;Connect;50;50;0;0
3354587;StartRrNavigation;50;50;0;0
3355587;TakeOff;50;50;0;0
3405167;MoveForward;50;50;50;0
3406637;Unknown;50;50;60;0
3406688;Unknown;50;50;60;0
3406790;Unknown;50;50;60;0
3406893;Unknown;50;50;60;0
3406994;Unknown;50;51;60;0
3407096;Unknown;50;51;60;0
3407198;Unknown;50;52;60;0
3407300;Unknown;50;52;60;0
3407402;Unknown;50;53;60;0
3407514;Unknown;50;54;60;0
3407606;Unknown;49;54;60;0
3407708;Unknown;49;55;60;0
3407810;Unknown;49;56;60;0
3407912;Unknown;49;56;60;0
3407969;Stop;49;57;60;0
3408014;Unknown;49;57;60;0
3408116;Unknown;49;58;60;0
3408222;Unknown;49;58;60;0
3408320;Unknown;49;59;60;0
3408422;Unknown;49;60;60;0
3408524;Unknown;49;60;60;0
3408626;Unknown;49;61;60;0
3408728;Unknown;49;61;60;0
3408830;Unknown;49;62;60;0
3408932;Unknown;49;62;60;0
3409034;AbortRrNavigation;49;62;60;0
