time;input;xPos;yPos;zPos;Bearing
015100934;Connect;50;50;0;0
015101762;TakeOff;50;50;0;0
015102389;Unknown;50;50;0;0
015102798;Unknown;50;50;10;0
015103001;Unknown;50;50;30;0
015103867;Unknown;50;53;70;0
015104275;Unknown;50;53;80;0
015105091;Unknown;50;52;80;0
015109022;MoveForward;50;54;90;0
015110293;Unknown;50;54;90;0
015110497;Unknown;50;54;90;0
015110607;Unknown;50;55;90;0
015110701;Unknown;50;55;90;0
015110803;Unknown;50;55;90;0
015110905;Unknown;50;55;90;0
015111007;Unknown;50;56;90;0
015111110;Unknown;50;56;90;0
015111211;Unknown;50;56;90;0
015111313;Unknown;50;56;90;0
015111364;Unknown;50;57;90;0
015111517;Unknown;50;57;90;0
015111568;Unknown;50;57;90;0
015111670;Unknown;50;58;90;0
015111772;Unknown;50;58;90;0
015111874;Unknown;50;59;90;0
015111977;Unknown;50;59;90;0
015112078;Unknown;49;59;80;0
015112180;Unknown;49;60;80;0
015112282;Unknown;49;60;80;0
015112384;Unknown;49;60;80;0
015112488;Unknown;49;61;80;0
015112588;Unknown;49;61;80;0
015112625;Stop;49;61;80;0
015112690;Unknown;49;61;80;0
015112792;Unknown;49;62;80;0
015112895;Unknown;49;62;80;0
015112996;Unknown;49;63;80;0
015113101;Unknown;49;63;80;0
015113201;Unknown;49;63;80;0
015113302;Unknown;49;63;80;0
015113405;Unknown;49;64;80;0
015113507;Unknown;49;64;80;0
015113608;Unknown;49;64;80;0
015113710;Unknown;49;64;80;0
015113812;Unknown;49;64;80;0
015113914;Unknown;49;65;80;0
015114016;Unknown;49;65;80;0
015114220;Unknown;49;67;80;0
015114426;MoveRight;49;68;90;0
015115190;Unknown;49;68;90;0
015115292;Unknown;49;67;90;0
015115394;Unknown;49;67;90;0
015115496;Unknown;50;67;90;0
015115598;Unknown;50;67;90;0
015115700;Unknown;50;67;90;0
015115802;Unknown;50;67;90;0
015115904;Unknown;51;67;90;0
015116006;Unknown;51;67;90;0
015116108;Unknown;51;67;90;0
015116210;Unknown;52;67;90;0
015116227;Stop;52;67;90;0
015116312;Unknown;52;67;90;0
015116414;Unknown;52;67;90;0
015116516;Unknown;53;67;90;0
015116618;Unknown;53;67;90;0
015116720;Unknown;53;67;90;0
015116828;MoveBackward;53;67;90;1
015116924;Unknown;53;67;90;1
015117026;Unknown;54;67;80;1
015117128;Unknown;54;69;80;1
015117230;Unknown;54;69;80;1
015117332;Unknown;54;69;80;1
015117434;Unknown;55;68;80;1
015117536;Unknown;55;68;80;1
015117638;Unknown;55;68;80;1
015117782;Unknown;55;68;80;1
015117842;Unknown;55;67;80;1
015117944;Unknown;55;67;80;1
015118046;Unknown;55;67;90;0
015118148;Unknown;55;67;90;0
015118250;Unknown;55;66;90;0
015118352;Unknown;55;66;90;0
015118454;Unknown;55;66;90;0
015118556;Unknown;55;66;90;0
015118658;Unknown;55;65;90;0
015118760;Unknown;55;65;90;0
015118862;Unknown;55;65;90;0
015118913;Unknown;55;64;90;0
015119014;Unknown;55;64;90;0
015119116;Unknown;55;64;90;0
015119218;Unknown;55;63;90;0
015119322;Unknown;55;63;90;0
015119425;Unknown;55;63;90;0
015119527;Unknown;55;62;90;0
015119631;Unknown;55;62;90;0
015119731;Unknown;55;61;90;0
015119831;Unknown;55;61;90;0
015119932;Unknown;55;61;90;0
015120030;Stop;55;60;90;0
015120038;Unknown;55;60;90;0
015120136;Unknown;55;60;90;0
015120238;Unknown;55;60;90;0
015120340;Unknown;55;59;90;0
015120430;MoveLeft;55;59;90;0
015120442;Unknown;55;59;90;0
015120545;Unknown;55;59;90;0
015120648;Unknown;55;58;90;0
015120751;Unknown;55;58;90;0
015120854;Unknown;54;58;90;0
015120956;Unknown;54;58;90;0
015121054;Unknown;54;57;90;0
015121158;Unknown;54;57;90;0
015121259;Unknown;54;58;90;0
015121360;Unknown;54;57;80;0
015121462;Unknown;54;57;80;0
015121566;Unknown;53;57;80;0
015121667;Unknown;53;58;80;0
015121770;Unknown;53;58;80;0
015121872;Unknown;52;58;80;0
015121973;Unknown;52;57;80;0
015122076;Unknown;52;57;80;0
015122178;Unknown;51;57;80;0
015122280;Unknown;51;57;80;0
015122381;Unknown;51;57;80;0
015122431;Stop;51;57;90;0
015122433;Unknown;51;57;90;0
015122586;Unknown;50;57;90;0
015122688;Unknown;50;58;90;0
015122789;Unknown;50;58;90;0
015122891;Unknown;49;58;90;0
015122942;Unknown;49;58;90;0
015123044;Unknown;49;58;90;0
015123147;Unknown;48;58;90;0
015123248;Unknown;48;58;90;0
015123350;Unknown;48;58;90;0
015123432;Land;48;58;90;0
015123452;Unknown;48;58;90;0
015123656;Unknown;48;58;90;0
015123758;Unknown;48;58;90;0
015124065;Unknown;48;58;90;0
015124268;Unknown;46;58;90;0
015125492;Unknown;46;59;40;0
015125594;Unknown;46;59;40;0
015126309;Unknown;46;59;10;1
015126360;Unknown;46;60;0;4
015126806;StopRecordRepeatNavigationRecording;46;60;0;4
