time;input;xPos;yPos;zPos;Bearing
014902371;Connect;50;50;0;0
014903200;TakeOff;50;50;0;0
014904090;Unknown;50;50;0;0
014904184;Unknown;47;52;0;0
014905000;Unknown;47;52;50;0
014905102;Unknown;47;53;60;0
014906020;Unknown;47;53;60;0
014910229;MoveForward;46;56;70;0
014912345;Unknown;46;56;70;0
014912452;Unknown;46;56;70;0
014912549;Unknown;45;57;70;0
014912649;Unknown;45;57;70;0
014912752;Unknown;45;57;70;0
014912802;Unknown;45;58;70;0
014912905;Unknown;45;58;70;0
014913007;Unknown;45;58;70;0
014913108;Unknown;45;58;70;0
014913211;Unknown;45;59;70;0
014913312;Unknown;45;59;70;0
014913414;Unknown;45;59;70;0
014913516;Unknown;45;60;70;0
014913619;Unknown;45;60;70;0
014913720;Unknown;45;60;70;0
014913822;Unknown;45;61;70;0
014913924;Unknown;45;61;70;0
014914026;Unknown;45;61;70;0
014914129;Unknown;45;62;70;0
014914231;Unknown;45;62;70;0
014914332;Unknown;45;62;70;0
014914434;Unknown;45;63;70;0
014914536;Unknown;45;63;60;0
014914633;Stop;45;63;60;0
014914638;Unknown;45;63;60;0
014914740;Unknown;45;64;60;0
014914842;Unknown;45;64;60;0
014914944;Unknown;45;65;60;0
014915046;Unknown;45;65;60;0
014915148;Unknown;45;65;60;0
014915251;Unknown;45;65;60;0
014915352;Unknown;45;66;60;0
014915454;Unknown;45;66;60;0
014915556;Unknown;45;66;70;0
014915659;Unknown;45;66;70;0
014915760;Unknown;45;66;70;0
014915862;Unknown;45;66;70;0
014916168;Unknown;45;67;70;0
014916234;MoveRight;45;67;70;0
014917035;Unknown;45;67;70;0
014917138;Unknown;45;67;70;0
014917239;Unknown;45;67;70;0
014917341;Unknown;46;67;70;0
014917443;Unknown;46;67;70;0
014917545;Unknown;46;67;70;0
014917647;Unknown;46;67;70;0
014917749;Unknown;47;67;70;0
014917851;Unknown;47;67;70;0
014917953;Unknown;47;67;70;0
014918035;Stop;48;67;70;0
014918055;Unknown;48;67;70;0
014918157;Unknown;48;68;70;0
014918259;Unknown;48;68;70;0
014918364;Unknown;49;68;70;0
014918463;Unknown;49;68;70;0
014918565;Unknown;49;68;70;0
014918668;Unknown;50;68;70;0
014918769;Unknown;50;68;70;0
014918871;Unknown;50;68;70;0
014918973;Unknown;50;68;70;0
014919075;Unknown;50;69;70;0
014919236;MoveBackward;50;71;70;0
014919381;Unknown;50;71;70;0
014919789;Unknown;51;71;70;0
014919891;Unknown;51;71;70;0
014919993;Unknown;51;71;70;0
014920095;Unknown;51;71;70;0
014920197;Unknown;49;70;70;0
014920299;Unknown;49;70;70;0
014920401;Unknown;49;70;70;0
014920503;Unknown;49;70;70;0
014920605;Unknown;49;69;70;0
014920707;Unknown;49;69;70;0
014920759;Unknown;49;69;80;0
014920865;Unknown;49;68;80;0
014920965;Unknown;49;68;80;0
014921064;Unknown;49;68;80;0
014921166;Unknown;49;68;70;0
014921268;Unknown;49;67;70;0
014921370;Unknown;49;67;70;0
014921479;Unknown;49;66;70;0
014921574;Unknown;49;66;70;0
014921676;Unknown;49;66;70;0
014921778;Unknown;49;65;70;0
014921880;Unknown;49;65;70;0
014921982;Unknown;49;65;70;0
014922037;Stop;49;64;70;0
014922084;Unknown;49;64;70;0
014922186;Unknown;49;64;70;0
014922288;Unknown;49;64;70;0
014922390;Unknown;49;63;70;0
014922492;Unknown;49;63;70;0
014922594;Unknown;49;63;70;0
014922696;Unknown;49;62;70;0
014922798;Unknown;49;62;70;0
014922900;Unknown;49;62;70;0
014923002;Unknown;49;62;70;0
014923410;Unknown;49;62;70;0
014924238;MoveLeft;49;61;70;0
014924889;Unknown;49;61;70;0
014924991;Unknown;49;62;70;0
014925094;Unknown;49;62;70;0
014925195;Unknown;49;63;70;0
014925297;Unknown;48;63;70;0
014925399;Unknown;48;63;70;0
014925501;Unknown;48;63;70;0
014925603;Unknown;47;63;70;0
014925705;Unknown;47;63;70;0
014925807;Unknown;47;63;70;0
014925909;Unknown;46;62;70;0
014926010;Unknown;46;62;70;0
014926039;Stop;46;62;70;0
014926113;Unknown;46;62;70;0
014926215;Unknown;45;62;70;0
014926317;Unknown;45;62;70;0
014926419;Unknown;45;62;70;0
014926521;Unknown;44;62;70;0
014926622;Unknown;44;62;70;0
014926725;Unknown;44;62;70;0
014926827;Unknown;43;62;70;0
014926929;Unknown;43;62;70;0
014927031;Unknown;43;62;70;0
014927133;Unknown;43;58;70;0
014927235;Unknown;43;58;70;0
014927337;Unknown;43;58;70;0
014927541;Unknown;42;58;70;0
014928040;Land;42;58;70;0
014929020;Unknown;42;58;70;0
014929123;Unknown;42;60;60;0
014929327;Unknown;42;60;60;0
014929836;Unknown;42;60;30;0
014930143;Unknown;42;60;20;0
014930244;Unknown;42;60;10;0
014931162;Unknown;42;60;0;0
014931673;Unknown;42;60;0;359
014931876;StopRecordRepeatNavigationRecording;42;60;0;359
