time;input;xPos;yPos;zPos;Bearing
3702970;Connect;50;50;0;0
3703392;TakeOff;50;50;0;0
3705388;Unknown;50;50;60;0
3705898;Unknown;50;49;70;0
3709876;MoveForward;50;49;80;0
3712120;Unknown;50;49;70;0
3712222;Unknown;50;49;70;0
3712324;Unknown;50;49;70;0
3712434;Unknown;50;51;70;0
3712531;Unknown;49;51;70;0
3712579;Unknown;49;52;70;0
3712681;Unknown;49;52;70;0
3712783;Unknown;49;53;70;0
3712885;Unknown;49;54;80;0
3712987;Unknown;49;54;80;0
3713089;Unknown;49;55;80;0
3713191;Unknown;49;55;80;0
3713293;Unknown;49;56;80;0
3713395;Unknown;49;57;80;0
3713498;Unknown;49;58;80;0
3713599;Unknown;49;58;80;0
3713701;Unknown;49;59;80;0
3713803;Unknown;49;60;80;0
3713880;Stop;49;61;80;0
3713905;Unknown;49;61;80;0
3714109;Unknown;49;62;80;0
3714211;Unknown;49;62;80;0
3714313;Unknown;49;63;80;0
3714415;Unknown;49;64;80;0
3714517;Unknown;49;65;80;0
3714619;Unknown;48;66;80;0
3714721;Unknown;48;66;80;0
3714823;Unknown;48;66;80;0
3714880;MoveRight;48;67;80;0
3714925;Unknown;48;67;80;0
3715435;Unknown;48;67;80;0
3715537;Unknown;49;67;80;0
3715639;Unknown;49;67;80;0
3715741;Unknown;49;67;80;0
3715843;Unknown;49;67;80;0
3715945;Unknown;50;67;80;0
3715996;Unknown;50;67;80;0
3716149;Unknown;51;67;80;0
3716251;Unknown;51;67;80;0
3716281;Stop;52;67;80;0
3716302;Unknown;52;67;80;0
3716404;Unknown;52;67;80;0
3716506;Unknown;53;67;80;0
3716608;Unknown;54;67;80;0
3716710;Unknown;54;67;80;0
3716812;Unknown;55;67;80;0
3716914;Unknown;55;67;80;0
3717016;Unknown;56;67;80;0
3717118;Unknown;56;67;80;0
3717220;Unknown;56;67;80;0
3717322;Unknown;57;67;80;0
3717425;Unknown;57;67;80;0
3717482;MoveBackward;58;67;80;0
3717527;Unknown;58;67;80;0
3718041;Unknown;58;67;80;0
3718240;Unknown;58;67;80;0
3718342;Unknown;58;66;80;0
3718444;Unknown;58;66;80;0
3718546;Unknown;58;65;80;0
3718647;Unknown;58;65;80;0
3718750;Unknown;58;65;80;0
3718851;Unknown;58;64;80;0
3718953;Unknown;58;63;80;0
3719083;Stop;58;62;80;0
3719157;Unknown;58;62;80;0
3719260;Unknown;58;62;80;0
3719362;Unknown;58;61;80;0
3719463;Unknown;58;60;80;0
3719566;Unknown;58;59;80;0
3719668;Unknown;58;58;80;0
3719770;Unknown;58;58;80;0
3719820;Unknown;58;58;80;0
3719922;Unknown;58;57;80;0
3720126;Unknown;58;57;80;0
3720330;Unknown;58;56;80;0
3720484;MoveLeft;58;56;80;0
3721147;Unknown;58;56;80;0
3721248;Unknown;58;56;80;0
3721350;Unknown;57;55;80;0
3721453;Unknown;57;55;80;0
3721554;Unknown;56;55;80;0
3721656;Unknown;56;55;80;0
3721758;Unknown;55;55;80;0
3721860;Unknown;55;55;80;0
3721962;Unknown;54;55;80;0
3722064;Unknown;53;55;80;0
3722166;Unknown;52;55;80;0
3722269;Unknown;52;55;80;0
3722370;Unknown;51;55;80;0
3722472;Unknown;50;55;80;0
3722485;Stop;49;55;80;0
3722575;Unknown;49;55;80;0
3722677;Unknown;48;55;80;0
3722778;Unknown;48;55;80;0
3722880;Unknown;47;55;80;0
3722983;Unknown;46;55;80;0
3723086;Unknown;45;55;80;0
3723186;Unknown;45;55;80;0
3723286;MoveRight;44;54;80;0
3723288;Unknown;44;54;80;0
3723391;Unknown;43;54;80;0
3723492;Unknown;43;54;80;0
3723594;Unknown;43;54;80;0
3723686;Stop;42;54;80;0
3724055;Unknown;42;54;80;0
3724286;Land;42;54;80;0
3725379;Unknown;42;54;70;0
3725991;Unknown;42;54;40;0
3726399;Unknown;43;54;20;0
3727113;Unknown;42;54;0;0
3727317;Unknown;42;54;0;0
3727419;Unknown;42;53;0;0
3727521;Unknown;42;53;0;0
3727725;Unknown;42;53;0;0
3728031;StopRecordRepeatNavigationRecording;42;53;10;0
