time;input;xPos;yPos;zPos;Bearing
0407225;Connect;50;50;0;0
0407463;TakeOff;50;50;0;0
0407868;Unknown;50;50;0;0
0407961;Unknown;50;50;0;0
0408365;Unknown;50;50;0;0
0408468;Unknown;50;50;0;0
0408569;Unknown;49;50;10;0
0414268;MoveForward;49;50;60;0
0416473;Unknown;49;50;60;0
0416575;Unknown;49;50;60;0
0416677;Unknown;49;51;60;0
0416780;Unknown;49;51;60;0
0416882;Unknown;49;52;60;0
0416983;Unknown;49;53;60;0
0417085;Unknown;49;53;60;0
0417188;Unknown;49;54;60;0
0417289;Unknown;49;54;60;0
0417391;Unknown;48;55;60;0
0417493;Unknown;48;56;60;0
0417595;Unknown;48;56;60;0
0417660;Unknown;48;57;60;0
0417748;Unknown;48;58;60;0
0417850;Unknown;48;58;60;0
0417871;Stop;48;59;60;0
0417954;Unknown;48;59;60;0
0418160;Unknown;48;60;60;0
0418265;Unknown;48;60;60;0
0418360;Unknown;48;61;60;0
0418462;Unknown;48;61;60;0
0418571;Unknown;48;62;60;0
0418666;Unknown;48;62;60;0
0418768;Unknown;48;63;60;0
0418872;Unknown;48;63;60;0
0418872;MoveRight;48;63;60;0
0419380;Unknown;48;63;60;0
0419584;Unknown;48;63;60;0
0419687;Unknown;48;63;60;0
0419791;Unknown;49;63;60;0
0419890;Unknown;49;63;60;0
0419992;Unknown;49;63;60;0
0420098;Unknown;50;64;60;0
0420197;Unknown;51;64;60;0
0420247;Unknown;51;64;60;0
0420371;Unknown;52;64;60;0
0420452;Unknown;52;64;60;0
0420553;Unknown;53;64;60;0
0420661;Unknown;53;64;60;0
0420673;Stop;54;65;60;0
0420757;Unknown;54;65;60;0
0420859;Unknown;55;65;60;0
0420972;Unknown;55;65;60;0
0421064;Unknown;56;65;60;0
0421165;Unknown;57;65;60;0
0421279;Unknown;57;65;60;0
0421369;Unknown;58;64;60;0
0421471;Unknown;58;64;60;0
0421573;Unknown;59;64;60;0
0421675;Unknown;59;64;60;0
0421777;Unknown;59;64;60;0
0421873;MoveBackward;59;63;60;0
0421879;Unknown;59;63;60;0
0421981;Unknown;60;63;60;0
0422287;Unknown;60;63;60;0
0422389;Unknown;60;63;60;0
0422491;Unknown;60;62;60;0
0422593;Unknown;60;62;60;0
0422696;Unknown;60;61;60;0
0422797;Unknown;60;61;60;0
0422899;Unknown;60;61;60;0
0422950;Unknown;60;60;60;0
0423053;Unknown;60;60;60;0
0423159;Unknown;60;59;60;0
0423257;Unknown;60;59;60;0
0423360;Unknown;60;58;60;0
0423463;Unknown;60;57;60;0
0423563;Unknown;61;57;60;0
0423666;Unknown;61;56;60;0
0423771;Unknown;61;55;70;0
0423869;Unknown;61;55;70;0
0423971;Unknown;61;54;70;0
0424074;Stop;61;53;70;0
0424077;Unknown;61;53;70;0
0424175;Unknown;61;53;70;0
0424277;Unknown;61;52;70;0
0424384;Unknown;61;51;70;0
0424481;Unknown;60;50;70;0
0424583;Unknown;60;50;70;0
0424693;Unknown;60;49;70;0
0424787;Unknown;60;49;70;0
0424889;Unknown;60;48;70;0
0425075;MoveLeft;60;48;70;0
0425093;Unknown;60;48;70;0
0425195;Unknown;60;48;60;0
0425399;Unknown;60;48;60;0
0425501;Unknown;59;47;60;0
0425603;Unknown;59;47;60;0
0425705;Unknown;59;46;70;0
0425807;Unknown;58;46;70;0
0425909;Unknown;58;47;70;0
0426011;Unknown;57;47;70;0
0426113;Unknown;57;47;70;0
0426215;Unknown;56;47;70;0
0426318;Unknown;56;47;70;0
0426419;Unknown;55;47;70;0
0426524;Unknown;55;47;70;0
0426623;Unknown;54;47;70;0
0426676;Stop;53;47;70;0
0426725;Unknown;53;47;70;0
0426776;Unknown;53;46;70;0
0426878;Unknown;52;46;70;0
0426980;Unknown;51;46;70;0
0427184;Unknown;51;46;70;0
0427286;Unknown;50;46;70;0
0427388;Unknown;50;46;70;0
0427490;Unknown;49;46;60;0
0427593;Unknown;49;46;60;0
0427677;Land;49;46;60;0
0427694;Unknown;49;46;60;0
0427796;Unknown;48;46;60;0
0428306;Unknown;48;45;60;0
0428409;Unknown;48;45;60;0
0428714;Unknown;48;45;50;0
0429836;Unknown;48;45;0;0
0430479;StopRecordRepeatNavigationRecording;48;45;-10;0
