time;input;xPos;yPos;zPos;Bearing
3424832;Connect;50;50;0;0
3425677;TakeOff;50;50;0;0
3425897;Unknown;50;50;0;0
3426050;Unknown;50;50;0;0
3426256;Unknown;51;50;0;0
3426559;Unknown;50;50;0;0
3426661;Unknown;51;50;0;0
3426763;Unknown;51;50;0;0
3426865;Unknown;51;50;0;0
3427579;Unknown;51;50;30;0
3428600;Unknown;51;50;50;0
3428660;Unknown;51;50;50;0
3428752;Unknown;50;50;50;0
3428854;Unknown;50;50;50;0
3429466;Unknown;50;50;50;0
3429568;Unknown;50;50;50;0
3429875;Unknown;50;50;40;0
3430078;Unknown;50;50;40;0
3434809;MoveForward;50;49;30;0
3436096;Unknown;50;49;30;0
3436302;Unknown;50;47;30;0
3436358;Unknown;50;48;30;0
3436453;Unknown;50;48;30;0
3436555;Unknown;50;48;30;0
3436658;Unknown;50;48;30;0
3436759;Unknown;50;48;30;0
3436861;Unknown;50;49;30;0
3436963;Unknown;50;49;30;0
3437066;Unknown;50;49;40;0
3437171;Unknown;50;49;40;0
3437269;Unknown;50;50;40;0
3437371;Unknown;50;50;40;0
3437413;Stop;50;50;40;0
3437474;Unknown;50;50;40;0
3437575;Unknown;50;51;40;0
3437677;Unknown;50;51;40;0
3437780;Unknown;50;51;40;0
3437881;Unknown;50;51;40;0
3437984;Unknown;50;52;40;0
3438086;Unknown;50;52;40;0
3438190;Unknown;50;52;40;0
3438292;Unknown;49;52;40;0
3438393;Unknown;49;53;30;0
3438413;MoveRight;49;53;30;0
3438595;Unknown;49;53;30;0
3438801;Unknown;49;53;30;0
3438954;Unknown;49;53;30;0
3439055;Unknown;49;54;30;0
3439158;Unknown;48;54;30;0
3439263;Unknown;48;54;30;0
3439364;Unknown;48;54;30;0
3439463;Unknown;49;54;30;0
3439565;Unknown;49;54;30;0
3439667;Unknown;49;54;40;0
3439769;Unknown;49;54;40;0
3439872;Unknown;50;54;40;0
3439973;Unknown;50;54;40;0
3440015;Stop;50;54;40;0
3440075;Unknown;50;54;40;0
3440178;Unknown;50;52;40;0
3440279;Unknown;51;52;40;0
3440381;Unknown;51;52;40;0
3440484;Unknown;51;52;40;0
3440585;Unknown;51;52;40;0
3440687;Unknown;52;52;40;0
3440789;Unknown;52;52;40;0
3440891;Unknown;52;52;40;0
3440993;Unknown;52;52;40;0
3441095;Unknown;52;53;40;0
3441299;Unknown;52;51;40;0
3441416;MoveBackward;53;51;40;0
3441606;Unknown;53;51;40;0
3442013;Unknown;53;51;40;0
3442115;Unknown;53;53;40;0
3442217;Unknown;53;52;40;0
3442318;Unknown;53;52;40;0
3442421;Unknown;53;52;40;0
3442524;Unknown;52;52;40;0
3442574;Unknown;53;51;50;0
3442676;Unknown;53;51;50;0
3442778;Unknown;53;51;50;0
3442880;Unknown;53;51;50;0
3442982;Unknown;53;50;50;0
3443084;Unknown;53;50;50;0
3443186;Unknown;53;50;50;0
3443288;Unknown;52;49;50;0
3443390;Unknown;52;49;50;0
3443417;Stop;52;49;50;0
3443493;Unknown;52;49;50;0
3443596;Unknown;52;48;50;0
3443617;Land;52;48;50;0
3443696;Unknown;52;48;50;0
3443798;Unknown;52;48;50;0
3443900;Unknown;52;48;50;0
3444002;Unknown;52;47;50;0
3444104;Unknown;52;47;50;0
3444206;Unknown;52;47;50;0
3444308;Unknown;52;47;50;0
3444412;Unknown;52;46;50;0
3444513;Unknown;52;46;40;0
3444616;Unknown;52;46;40;0
3445022;Unknown;52;46;30;0
3446298;Unknown;51;46;-20;0
3446552;Unknown;51;46;0;2
3446604;Unknown;51;47;0;2
3446646;StopRecordRepeatNavigationRecording;51;48;0;2
