time;input;xPos;yPos;zPos;Bearing
124948437;Connect;50;50;0;0
124948867;TakeOff;50;50;0;0
124949270;Unknown;50;50;0;0
124949882;Unknown;50;50;10;359
124949992;Unknown;49;50;10;359
124950086;Unknown;49;50;20;359
124951667;Unknown;49;49;60;359
124951873;Unknown;49;49;70;359
124954271;MoveForward;49;48;70;359
124955696;Unknown;49;48;70;359
124955752;Unknown;49;49;70;359
124955849;Unknown;49;49;70;359
124955951;Unknown;49;49;70;359
124956053;Unknown;49;50;70;359
124956155;Unknown;49;51;70;359
124956258;Unknown;49;52;70;359
124956361;Unknown;49;52;70;359
124956505;Unknown;49;52;70;359
124956567;Unknown;49;52;70;359
124956678;Unknown;49;53;70;359
124956768;Unknown;49;53;70;359
124956870;Unknown;49;53;70;359
124956977;Unknown;49;54;70;359
124957074;Unknown;49;54;70;359
124957179;Unknown;49;54;70;359
124957278;Unknown;49;55;70;359
124957380;Unknown;49;55;70;359
124957485;Unknown;49;55;70;359
124957584;Unknown;49;56;70;359
124957686;Unknown;49;56;70;359
124957788;Unknown;49;56;70;359
124957873;Stop;48;57;70;359
124957891;Unknown;48;57;70;359
124957993;Unknown;48;57;70;359
124958096;Unknown;48;58;70;359
124958196;Unknown;48;58;70;359
124958298;Unknown;48;58;70;359
124958400;Unknown;48;59;70;359
124958451;Unknown;48;59;70;359
124958553;Unknown;48;59;70;359
124958659;Unknown;48;60;70;359
124958757;Unknown;48;60;70;359
124958861;Unknown;48;60;70;359
124959274;MoveRight;48;60;70;359
124959474;Unknown;48;60;70;359
124959778;Unknown;48;61;70;359
124959983;Unknown;48;61;70;359
125000085;Unknown;48;61;70;359
125000188;Unknown;48;62;70;359
125000288;Unknown;48;62;70;359
125000390;Unknown;49;62;70;359
125000492;Unknown;49;62;70;359
125000593;Unknown;49;62;70;359
125000695;Unknown;50;62;70;359
125000798;Unknown;50;62;70;359
125000900;Unknown;50;62;70;359
125001014;Unknown;50;62;70;359
125001075;Stop;51;60;70;359
125001103;Unknown;51;60;70;359
125001205;Unknown;51;60;70;359
125001310;Unknown;52;60;70;359
125001410;Unknown;52;60;70;359
125001511;Unknown;52;60;70;359
125001614;Unknown;52;60;70;359
125001715;Unknown;53;59;70;359
125001766;Unknown;53;60;70;359
125001868;Unknown;53;60;70;359
125002021;Unknown;54;59;70;359
125002123;Unknown;54;59;70;359
125002226;Unknown;54;60;70;359
125002276;MoveBackward;54;60;70;359
125002429;Unknown;54;60;70;359
125002633;Unknown;54;60;70;359
125002888;Unknown;54;60;70;359
125003092;Unknown;54;59;70;359
125003195;Unknown;53;59;70;359
125003296;Unknown;53;59;70;359
125003401;Unknown;53;59;70;359
125003502;Unknown;53;58;60;359
125003602;Unknown;53;58;60;359
125003706;Unknown;53;58;60;359
125003806;Unknown;53;57;60;359
125003908;Unknown;52;57;60;359
125004010;Unknown;52;57;60;359
125004112;Unknown;52;56;60;359
125004214;Unknown;52;56;60;359
125004316;Unknown;52;56;60;359
125004418;Unknown;52;55;60;359
125004520;Unknown;52;55;60;359
125004622;Unknown;52;55;60;359
125004724;Unknown;52;55;60;359
125004826;Unknown;52;54;60;359
125004928;Unknown;52;54;60;359
125005031;Unknown;52;54;60;359
125005152;Unknown;52;53;60;359
125005245;Unknown;52;53;60;359
125005337;Unknown;52;53;60;359
125005517;Unknown;52;52;60;359
125005541;Unknown;52;52;60;359
125005593;Unknown;52;52;60;359
125005694;Unknown;52;51;60;359
125005797;Unknown;52;51;60;359
125005898;Unknown;52;51;70;359
125006051;Unknown;52;50;70;359
125006078;Stop;52;50;70;359
125006156;Unknown;52;50;70;359
125006210;Unknown;52;50;70;359
125006306;Unknown;52;49;70;359
125006408;Unknown;52;49;70;359
125006510;Unknown;52;49;70;359
125006613;Unknown;52;48;70;359
125006714;Unknown;52;48;70;359
125006816;Unknown;52;48;70;359
125006919;Unknown;52;48;70;359
125007020;Unknown;52;47;70;359
125007079;MoveLeft;52;47;80;359
125007122;Unknown;52;47;80;359
125007326;Unknown;52;47;80;359
125007632;Unknown;52;47;80;359
125007735;Unknown;52;47;80;359
125007836;Unknown;51;46;80;359
125007939;Unknown;51;46;80;359
125008040;Unknown;51;46;80;359
125008142;Unknown;48;44;80;359
125008244;Unknown;48;44;80;359
125008350;Unknown;48;44;80;359
125008448;Unknown;47;44;80;359
125008550;Unknown;47;44;80;359
125008652;Unknown;47;44;80;359
125008679;Stop;46;44;70;359
125008755;Unknown;46;44;70;359
125008856;Unknown;46;44;70;359
125008962;Unknown;46;44;70;359
125009060;Unknown;45;44;70;359
125009162;Unknown;45;45;70;359
125009265;Unknown;45;45;70;359
125009366;Unknown;44;45;70;359
125009469;Unknown;44;45;70;359
125009570;Unknown;44;45;70;359
125009672;Unknown;44;45;70;359
125010080;Land;43;45;70;359
125010131;Unknown;43;45;70;359
125011255;Unknown;43;45;70;359
125011458;Unknown;43;45;60;359
125011765;Unknown;43;45;50;359
125012172;Unknown;43;46;20;359
125012375;Unknown;43;46;10;359
125012579;Unknown;43;46;0;359
125012886;Unknown;43;45;0;359
125013296;Unknown;43;45;0;359
125013395;Unknown;43;45;0;359
125013482;StopRecordRepeatNavigationRecording;44;45;0;359
