time;input;xPos;yPos;zPos;Bearing
0559156;Connect;50;50;0;0
0559970;StartRrNavigation;50;50;0;0
0600970;TakeOff;50;50;0;0
0601721;Unknown;50;50;0;0
0601922;Unknown;49;50;0;0
0610613;MoveForward;49;49;60;0
0611925;Unknown;49;49;60;0
0612135;Unknown;49;50;60;0
0612232;Unknown;49;50;60;0
0612328;Unknown;49;51;60;0
0612429;Unknown;49;51;60;0
0612537;Unknown;49;52;60;0
0612633;Unknown;49;52;60;0
0612740;Unknown;49;53;60;0
0612843;Unknown;49;53;60;0
0612939;Unknown;49;54;60;0
0613042;Unknown;49;54;60;0
0613151;Unknown;49;55;60;0
0613216;Stop;49;56;60;0
0613247;Unknown;49;56;60;0
0613302;Unknown;49;56;60;0
0613398;Unknown;49;57;60;0
0613500;Unknown;49;58;60;0
0613610;Unknown;49;59;60;0
0613705;Unknown;49;59;60;0
0613806;Unknown;49;60;60;0
0613908;Unknown;49;60;60;0
0614010;Unknown;49;61;60;0
0614112;Unknown;49;61;60;0
0614216;Unknown;49;61;60;0
0614316;Unknown;49;62;60;0
0614617;MoveRight;49;62;60;0
0615439;Unknown;49;62;60;0
0615540;Unknown;49;62;60;0
0615643;Unknown;50;62;60;0
0615744;Unknown;50;62;60;0
0615846;Unknown;50;62;60;0
0615948;Unknown;51;62;60;0
0616018;Stop;51;62;60;0
0616050;Unknown;51;62;60;0
0616152;Unknown;52;62;60;0
0616254;Unknown;53;62;60;0
0616359;Unknown;53;62;60;0
0616457;Unknown;54;62;60;0
0616559;Unknown;54;62;60;0
0616611;Unknown;55;62;60;0
0616713;Unknown;55;62;60;0
0616815;Unknown;55;62;60;0
0616917;Unknown;56;62;60;0
0617019;MoveBackward;56;62;60;0
0617222;Unknown;56;62;60;0
0617834;Unknown;56;62;60;0
0617936;Unknown;56;61;60;0
0618038;Unknown;56;61;60;0
0618141;Unknown;56;61;60;0
0618243;Unknown;56;60;60;0
0618344;Unknown;56;60;60;0
0618447;Unknown;56;59;60;0
0618549;Unknown;56;59;60;0
0618620;Stop;56;58;60;0
0618651;Unknown;56;58;60;0
0618752;Unknown;56;57;60;0
0618854;Unknown;56;57;60;0
0618957;Unknown;56;56;60;0
0619058;Unknown;55;56;50;0
0619160;Unknown;55;55;60;0
0619264;Unknown;55;55;60;0
0619365;Unknown;55;54;60;0
0619466;Unknown;55;54;60;0
0619569;Unknown;55;54;60;0
0619821;Land;55;53;60;0
0622680;Unknown;55;53;-10;359
0623087;Unknown;55;53;0;359
0623189;Unknown;55;53;0;359
0623291;Unknown;55;52;0;359
0623393;Unknown;55;52;0;359
0623495;Unknown;55;52;0;359
0623542;CompleteRrNavigation;55;51;0;359
0623597;Unknown;55;51;0;359
0623598;CompleteRrNavigation;55;51;0;359
