time;input;xPos;yPos;zPos;Bearing
5713466;Connect;50;50;0;0
5714347;Connect;50;50;0;0
5715148;TakeOff;50;50;0;0
5715598;Unknown;50;50;0;0
5715700;Unknown;50;50;0;359
5726353;MoveForward;49;50;60;359
5727686;Unknown;49;50;60;359
5728000;Unknown;49;50;60;359
5728094;Unknown;49;50;60;359
5728196;Unknown;48;51;60;359
5728298;Unknown;48;51;60;359
5728400;Unknown;48;51;60;359
5728502;Unknown;48;51;60;359
5728604;Unknown;48;52;60;359
5728706;Unknown;48;52;60;359
5728808;Unknown;48;52;60;359
5728910;Unknown;48;52;60;359
5729012;Unknown;48;53;60;359
5729063;Unknown;48;53;60;359
5729156;Stop;48;53;60;359
5729165;Unknown;48;53;60;359
5729267;Unknown;48;54;60;359
5729370;Unknown;48;54;60;359
5729472;Unknown;48;54;60;359
5729556;MoveRight;48;55;60;359
5729574;Unknown;48;55;60;359
5729675;Unknown;48;55;60;359
5729777;Unknown;48;55;60;359
5729879;Unknown;48;56;60;359
5729981;Unknown;48;56;60;359
5730083;Unknown;48;56;60;359
5730187;Unknown;48;56;60;359
5730287;Unknown;48;56;60;359
5730389;Unknown;48;57;60;359
5730491;Unknown;48;57;60;359
5730593;Unknown;49;57;60;359
5730695;Unknown;49;57;60;359
5730798;Unknown;49;57;60;359
5730900;Unknown;49;57;60;359
5731002;Unknown;50;57;60;359
5731104;Unknown;50;57;60;359
5731157;Stop;50;57;60;359
5731265;Unknown;50;57;60;359
5731309;Unknown;51;58;60;359
5731409;Unknown;51;57;60;359
5731511;Unknown;52;58;60;359
5731614;Unknown;52;58;60;359
5731715;Unknown;52;58;60;359
5731817;Unknown;52;58;60;359
5731919;Unknown;52;58;60;359
5732021;Unknown;53;58;60;359
5732123;Unknown;53;59;60;359
5732158;MoveBackward;53;59;60;359
5732226;Unknown;53;59;60;359
5732327;Unknown;53;59;60;359
5732533;Unknown;53;59;60;359
5732634;Unknown;53;59;60;359
5732839;Unknown;54;59;60;359
5732939;Unknown;54;58;60;359
5733044;Unknown;54;58;60;359
5733160;Unknown;54;58;60;359
5733204;Unknown;54;58;60;359
5733296;Unknown;54;58;60;359
5733398;Unknown;54;57;60;359
5733500;Unknown;54;57;60;359
5733602;Unknown;54;57;60;359
5733602;EmergencyLanding;54;57;60;359
5713466;Connect;50;50;0;0
5714347;Connect;50;50;0;0
5715148;TakeOff;50;50;0;0
5715598;Unknown;50;50;0;0
5715700;Unknown;50;50;0;359
5726353;MoveForward;49;50;60;359
5727686;Unknown;49;50;60;359
5728000;Unknown;49;50;60;359
5728094;Unknown;49;50;60;359
5728196;Unknown;48;51;60;359
5728298;Unknown;48;51;60;359
5728400;Unknown;48;51;60;359
5728502;Unknown;48;51;60;359
5728604;Unknown;48;52;60;359
5728706;Unknown;48;52;60;359
5728808;Unknown;48;52;60;359
5728910;Unknown;48;52;60;359
5729012;Unknown;48;53;60;359
5729063;Unknown;48;53;60;359
5729156;Stop;48;53;60;359
5729165;Unknown;48;53;60;359
5729267;Unknown;48;54;60;359
5729370;Unknown;48;54;60;359
5729472;Unknown;48;54;60;359
5729556;MoveRight;48;55;60;359
5729574;Unknown;48;55;60;359
5729675;Unknown;48;55;60;359
5729777;Unknown;48;55;60;359
5729879;Unknown;48;56;60;359
5729981;Unknown;48;56;60;359
5730083;Unknown;48;56;60;359
5730187;Unknown;48;56;60;359
5730287;Unknown;48;56;60;359
5730389;Unknown;48;57;60;359
5730491;Unknown;48;57;60;359
5730593;Unknown;49;57;60;359
5730695;Unknown;49;57;60;359
5730798;Unknown;49;57;60;359
5730900;Unknown;49;57;60;359
5731002;Unknown;50;57;60;359
5731104;Unknown;50;57;60;359
5731157;Stop;50;57;60;359
5731265;Unknown;50;57;60;359
5731309;Unknown;51;58;60;359
5731409;Unknown;51;57;60;359
5731511;Unknown;52;58;60;359
5731614;Unknown;52;58;60;359
5731715;Unknown;52;58;60;359
5731817;Unknown;52;58;60;359
5731919;Unknown;52;58;60;359
5732021;Unknown;53;58;60;359
5732123;Unknown;53;59;60;359
5732158;MoveBackward;53;59;60;359
5732226;Unknown;53;59;60;359
5732327;Unknown;53;59;60;359
5732533;Unknown;53;59;60;359
5732634;Unknown;53;59;60;359
5732839;Unknown;54;59;60;359
5732939;Unknown;54;58;60;359
5733044;Unknown;54;58;60;359
5733160;Unknown;54;58;60;359
5733204;Unknown;54;58;60;359
5733296;Unknown;54;58;60;359
5733398;Unknown;54;57;60;359
5733500;Unknown;54;57;60;359
5733602;Unknown;54;57;60;359
5733602;EmergencyLanding;54;57;60;359
5733704;Unknown;54;57;60;359
5733759;Stop;54;56;60;359
5733808;Unknown;54;56;60;359
5733909;Unknown;54;56;60;359
5734011;Unknown;54;56;60;359
5734113;Unknown;52;55;60;359
5734215;Unknown;52;55;60;359
5734317;Unknown;52;55;60;359
5734420;Unknown;52;54;60;359
5734522;Unknown;52;54;60;359
5734623;Unknown;52;54;60;359
5734725;Unknown;52;54;60;359
5734929;Unknown;52;54;60;359
5735031;Unknown;52;54;60;359
5735134;Unknown;52;51;60;359
5735337;Unknown;52;51;60;359
5738962;StopRecordRepeatNavigationRecording;52;51;60;359
