time;input;xPos;yPos;zPos;Bearing
0711216;Connect;50;50;0;0
0711671;StartRrNavigation;50;50;0;0
0712471;TakeOff;50;50;0;0
0713563;Unknown;50;50;10;0
0721531;MoveForward;50;49.694;70;0
0722853;Unknown;50;49.694;60;0
0722948;Unknown;49.602;49.973;60;0
0723050;Unknown;49.602;50.273;60;0
0723152;Unknown;49.602;50.573;60;0
0723254;Unknown;49.602;50.973;60;0
0723356;Unknown;49.602;51.736;70;0
0723457;Unknown;49.213;52.418;70;0
0723560;Unknown;49.213;53.194;70;0
0723662;Unknown;49.213;54.071;70;0
0723764;Unknown;49.213;55.14;70;0
0723866;Unknown;49.213;56.107;70;0
0723968;Unknown;49.213;56.707;70;0
0724172;Unknown;49.213;57.736;70;0
0724274;Unknown;49.213;58.817;70;0
0724376;Unknown;49.213;59.921;70;0
0724426;Unknown;49.213;60.947;70;0
0724529;Unknown;49.213;61.821;70;0
0724630;Unknown;49.213;62.521;70;0
0724733;Unknown;49.213;63.574;70;0
0724834;Unknown;49.213;64.666;70;0
0724936;Unknown;49.213;65.699;70;0
0725141;Unknown;49.213;66.827;70;0
0725242;Unknown;49.213;67.844;70;0
0725344;Unknown;49.213;68.88;70;0
0725345;AbortRrNavigation;49.213;70.009;70;0
