time;input;xPos;yPos;zPos;Bearing
4517534;Connect;50;50;0;0
4518197;StartRrNavigation;50;50;0;0
4519398;TakeOff;50;50;0;0
4529006;MoveForward;50;50;60;0
4530826;Unknown;50;50;60;0
4530928;Unknown;50;50;60;0
4531031;Unknown;50;50;60;0
4531136;Unknown;50;51;60;0
4531234;Unknown;50;51;60;0
4531336;Unknown;50;52;60;0
4531438;Unknown;50;52;60;0
4531540;Unknown;50;53;60;0
4531609;Stop;50;53;60;0
4531642;Unknown;50;53;60;0
4531745;Unknown;50;54;60;0
4531848;Unknown;50;55;60;0
4531957;Unknown;50;55;60;0
4532051;Unknown;49;56;60;0
4532153;Unknown;49;57;60;0
4532255;Unknown;49;57;60;0
4532357;Unknown;49;58;60;0
4532408;Unknown;49;58;60;0
4532510;Unknown;49;58;60;0
4532613;Unknown;48;59;60;0
4532810;MoveRight;48;59;60;0
4532867;Unknown;48;59;60;0
4533428;Unknown;48;60;60;0
4533530;Unknown;49;60;60;0
4533632;Unknown;49;60;60;0
4533734;Unknown;49;60;60;0
4533837;Unknown;50;60;60;0
4533938;Unknown;50;60;60;0
4534040;Unknown;50;60;60;0
4534142;Unknown;51;60;60;0
4534244;Unknown;51;60;60;0
4534346;Unknown;52;60;60;0
4534412;Stop;53;60;60;0
4534448;Unknown;53;60;60;0
4534550;Unknown;53;60;60;0
4534652;Unknown;54;60;60;0
4534754;Unknown;54;60;60;0
4534856;Unknown;55;60;60;0
4534958;Unknown;56;60;60;0
4535060;Unknown;56;60;60;0
4535162;Unknown;56;60;60;0
4535264;Unknown;57;60;60;0
4535367;Unknown;57;60;60;0
4535412;MoveBackward;57;60;60;0
4535470;Unknown;57;60;60;0
4535775;Unknown;58;60;60;0
4535978;Unknown;58;60;60;1
4536080;Unknown;58;60;60;0
4536182;Unknown;58;59;60;0
4536284;Unknown;59;59;60;0
4536389;Unknown;58;58;60;0
4536489;Unknown;58;58;60;0
4536543;Unknown;58;57;60;0
4536641;Unknown;58;57;60;0
4536794;Unknown;58;56;60;0
4536896;Unknown;58;56;60;0
4536896;AbortRrNavigation;58;55;60;0
