time;input;xPos;yPos;zPos;Bearing
0557499;Connect;50;50;0;0
0558752;TakeOff;50;50;0;2
0601633;Unknown;50;50;80;1
0602245;Unknown;49.704;50.005;90;1
0613751;MoveForward;49.357;50.011;90;1
0615762;Unknown;49.357;50.011;90;1
0615863;Unknown;48.932;50.443;90;1
0616170;Unknown;48.938;50.743;90;1
0616332;Unknown;48.946;51.243;90;1
0616405;Unknown;48.955;51.743;90;1
0616486;Unknown;48.964;52.243;90;1
0616654;Unknown;48.974;52.843;90;1
0616681;Unknown;48.985;53.443;90;1
0616784;Unknown;48.996;54.113;90;1
0616945;Unknown;49.007;54.713;90;1
0616986;Unknown;49.017;55.313;90;1
0617088;Unknown;49.03;56.056;90;1
0617155;Stop;49.041;56.656;90;1
0617252;Unknown;49.041;56.656;90;1
0617293;Unknown;49.063;57.917;90;1
0617394;Unknown;49.078;58.793;90;1
0617559;Unknown;49.097;59.883;90;1
0617602;Unknown;49.117;60.997;90;1
0617700;Unknown;49.129;61.704;90;1
0617877;Unknown;49.145;62.608;90;1
0617930;Unknown;49.153;63.108;90;1
0618005;Unknown;49.16;63.508;90;1
0618174;Unknown;49.167;63.908;90;1
0618209;Unknown;49.173;64.208;90;1
0618311;Unknown;49.18;64.619;90;1
0618464;Unknown;49.185;64.919;100;1
0618557;RotateClockwise;49.191;65.274;100;1
0623961;Stop;49.191;65.274;90;186
0625562;MoveForward;49.191;65.274;90;178
0626319;Unknown;49.191;65.274;90;178
0626422;Unknown;49.181;65.574;90;178
0626526;Unknown;49.167;65.974;90;178
0626625;Unknown;49.153;66.374;90;178
0626830;Unknown;49.135;66.873;90;178
0626931;Unknown;49.118;67.373;90;178
0627135;Unknown;49.097;67.973;90;178
0627237;Unknown;49.076;68.572;90;178
0627340;Unknown;49.055;69.172;90;178
0627363;Stop;49.034;69.772;90;178
0627443;Unknown;49.034;69.772;90;178
0627645;Unknown;49.013;70.371;90;178
0627747;Unknown;49.002;70.685;90;178
0627849;Unknown;48.985;71.185;90;178
0627951;Unknown;48.967;71.685;90;178
0628155;Unknown;48.953;72.085;90;178
0628257;Unknown;48.943;72.384;90;178
0629164;Land;48.932;72.684;90;178
0629940;Unknown;48.932;72.684;90;178
0632184;Unknown;49.407;72.298;20;181
0632286;Unknown;48.947;71.951;20;181
0633204;Unknown;49.067;71.574;0;179
0633306;Unknown;49.333;71.713;0;179
0633407;Unknown;49.599;71.852;0;179
0633510;Unknown;49.865;71.991;0;179
0633612;Unknown;50.131;72.13;0;179
0633662;Unknown;50.397;72.268;0;179
0633764;Unknown;50.663;72.407;0;179
0635749;StopRrNavigationRecording;50.929;72.546;0;179
