time;input;xPos;yPos;zPos;Bearing
021529256;Connect;50;50;0;0
021530077;TakeOff;50;50;0;0
021530390;Unknown;50;50;0;0
021530601;Unknown;50;50;0;0
021531002;Unknown;50;49;0;0
021531104;Unknown;50;50;10;0
021532277;Unknown;50;51;60;0
021532789;Unknown;50;51;60;0
021533398;Unknown;50;51;70;0
021534980;Unknown;50;51;70;0
021535285;Unknown;50;51;80;0
021535694;Unknown;49;51;80;0
021535795;Unknown;49;51;80;0
021535898;Unknown;49;51;90;0
021536203;Unknown;49;51;90;0
021538481;MoveForward;49;51;100;0
021540742;Unknown;49;51;110;0
021540844;Unknown;49;51;110;0
021540946;Unknown;49;52;110;0
021541048;Unknown;49;52;100;0
021541150;Unknown;49;52;100;0
021541252;Unknown;49;52;100;0
021541354;Unknown;49;52;100;0
021541456;Unknown;49;53;100;0
021541507;Unknown;49;53;100;0
021541609;Unknown;49;54;100;0
021541711;Unknown;49;54;100;0
021541813;Unknown;49;54;100;0
021541966;Unknown;49;55;100;0
021542017;Unknown;49;55;100;0
021542119;Unknown;49;55;100;0
021542221;Unknown;49;56;100;0
021542323;Unknown;49;56;100;0
021542425;Unknown;49;56;100;0
021542527;Unknown;49;57;100;0
021542629;Unknown;49;57;100;0
021542731;Unknown;49;57;100;0
021542835;Unknown;49;58;100;0
021542937;Unknown;49;58;100;0
021543038;Unknown;49;59;100;0
021543139;Unknown;49;59;100;0
021543241;Unknown;49;59;100;0
021543284;Stop;48;60;100;0
021543343;Unknown;48;60;100;0
021543446;Unknown;48;60;90;0
021543548;Unknown;48;61;90;0
021543650;Unknown;48;61;90;0
021543684;MoveRight;48;61;90;0
021543752;Unknown;48;61;90;0
021543854;Unknown;48;62;90;0
021543958;Unknown;48;62;90;0
021544058;Unknown;48;62;90;0
021544160;Unknown;48;62;90;0
021544262;Unknown;48;62;90;0
021544364;Unknown;48;63;90;0
021544466;Unknown;48;63;90;0
021544568;Unknown;49;63;90;0
021544670;Unknown;49;63;90;0
021544780;Unknown;49;63;90;0
021544874;Unknown;49;64;90;0
021544885;Stop;50;64;90;0
021544978;Unknown;50;64;90;0
021545078;Unknown;50;64;90;0
021545180;Unknown;50;64;90;0
021545231;Unknown;50;64;90;0
021545285;MoveBackward;51;64;90;0
