time;input;xPos;yPos;zPos;Bearing
5633178;Connect;50;50;0;0
5633636;StartRrNavigation;50;50;0;0
5634437;TakeOff;50;50;0;0
5643530;MoveForward;50;50;60;0
5645834;Unknown;50;50;60;0
5645941;Unknown;50;50.3;60;0
5645987;Unknown;50;50.7;60;0
5646089;Unknown;50;51.1;60;0
5646191;Unknown;50;51.6;60;0
5646293;Unknown;50;52.1;60;0
5646395;Unknown;50;52.6;60;0
5646497;Unknown;50;53.2;60;0
5646599;Unknown;50;53.8;60;0
5646701;Unknown;50;54.686;60;0
5646803;Unknown;50;55.687;60;0
5646905;Unknown;50;56.624;60;0
5647109;Unknown;50;57.622;60;0
5647211;Unknown;50;58.589;60;0
5647314;Unknown;50;59.595;60;0
5647333;Stop;50;60.295;60;0
5647415;Unknown;50;60.295;60;0
5647517;Unknown;50;61.362;60;0
5647619;Unknown;50;62.395;60;0
5647721;Unknown;50;63.273;60;0
5647823;Unknown;50;64.247;60;0
5647925;Unknown;50;64.747;60;0
5647934;MoveRight;50;65.44;60;0
5648129;Unknown;50;65.44;60;0
5648231;Unknown;50;66.128;60;0
5648340;Unknown;50;66.428;60;0
5648435;Unknown;50.127;66.807;60;0
5648537;Unknown;50.261;67.075;70;0
5648639;Unknown;50.544;67.358;70;0
5648741;Unknown;50.96;67.636;70;0
5648845;Unknown;51.339;67.762;70;0
5648944;Unknown;51.824;67.883;70;0
5648996;Unknown;52.309;68.005;70;0
5649098;Unknown;52.809;68.005;70;0
5649135;Stop;53.309;68.005;70;0
5649200;Unknown;53.309;68.005;70;0
5649302;Unknown;53.809;68.005;70;0
5649404;Unknown;54.409;68.005;70;0
5649506;Unknown;54.909;68.005;70;0
5649608;Unknown;55.409;68.005;70;0
5649710;Unknown;56.087;68.005;70;0
5649812;Unknown;56.487;68.005;70;0
5649914;Unknown;56.787;68.005;70;0
5649935;MoveBackward;57.087;68.005;70;0
5650016;Unknown;57.087;68.005;70;0
5650526;Unknown;57.387;68.005;60;0
5650628;Unknown;57.522;67.736;60;0
5650730;Unknown;57.656;67.468;60;0
5650832;Unknown;57.656;67.168;60;0
5650934;Unknown;57.656;66.503;60;0
5650936;Stop;57.656;66.103;60;0
5651037;Unknown;57.656;66.103;60;0
5651138;Unknown;57.656;65.603;60;0
5651242;Unknown;57.656;64.773;60;0
5651341;Unknown;57.656;64.273;70;0
5651444;Unknown;57.656;63.466;70;0
5651545;Unknown;57.656;63.066;70;0
5651648;Unknown;57.656;62.666;70;0
5651736;MoveRight;57.656;62.366;70;0
5651750;Unknown;57.656;62.366;70;0
5651852;Unknown;57.656;62.066;70;0
5652362;Unknown;57.656;61.766;70;0
5652466;Unknown;57.924;61.632;70;0
5652514;Unknown;58.304;61.505;70;0
5652616;Unknown;58.604;61.505;70;0
5652718;Unknown;59.004;61.505;70;0
5652872;Unknown;59.404;61.505;70;0
5652938;Stop;59.904;61.505;70;0
5652973;Unknown;59.904;61.505;70;0
5653024;Unknown;60.669;61.505;70;0
5653126;Unknown;61.169;61.505;70;0
5653229;Unknown;62.332;61.163;60;0
5653330;Unknown;62.832;61.163;60;0
5653433;Unknown;63.332;61.163;60;0
5653535;Unknown;63.732;61.163;60;0
5653538;MoveBackward;64.132;61.163;60;0
5653636;Unknown;64.132;61.163;60;0
5653740;Unknown;64.432;61.163;60;0
5653841;Unknown;64.732;61.163;60;0
5653942;Unknown;65.032;61.163;60;0
5654044;Unknown;65.311;60.782;60;0
5654178;Unknown;65.58;60.648;60;0
5654248;Unknown;65.848;60.514;60;0
5654350;Unknown;65.982;60.246;60;0
5654452;Unknown;66.097;59.537;60;0
5654555;Unknown;66.212;58.84;60;0
5654656;Unknown;66.339;58.461;60;0
5654758;Unknown;66.339;58.061;60;0
5654860;Unknown;66.339;57.661;70;0
5654939;Stop;66.339;56.955;70;0
5654964;Unknown;66.339;56.955;70;0
5655166;Unknown;66.339;56.187;70;0
5655269;Unknown;66.339;55.687;70;0
5655339;MoveLeft;66.339;54.744;70;0
5655370;Unknown;66.339;54.744;70;0
5655472;Unknown;66.339;54.001;70;0
5655574;Unknown;66.339;53.325;70;0
5655677;Unknown;66.339;52.74;70;0
5655778;Unknown;66.339;52.44;70;0
5655880;Unknown;66.212;52.06;70;0
5655982;Unknown;65.589;51.798;70;0
5656187;Unknown;65.307;51.516;70;0
5656290;Unknown;64.741;50.985;70;0
5656390;Unknown;64.256;50.864;70;0
5656493;Unknown;63.668;50.746;70;0
5656594;Unknown;63.068;50.746;70;0
5656698;Unknown;62.468;50.746;70;0
5656740;Stop;61.868;50.746;70;0
5656747;Unknown;61.868;50.746;70;0
5656850;Unknown;61.268;50.746;70;0
5656951;Unknown;60.328;50.746;70;0
5657053;Unknown;59.628;50.746;70;0
5657155;Unknown;59.028;50.746;70;0
5657257;Unknown;58.428;50.746;70;0
5657359;Unknown;57.581;50.746;70;0
5657461;Unknown;56.724;50.746;70;0
5657563;Unknown;56.039;50.746;70;0
5657666;Unknown;55.639;50.746;70;0
5657768;Unknown;55.339;50.746;70;0
5658178;Unknown;55.039;50.746;60;0
5658741;Land;54.918;50.252;70;0
5701898;Unknown;54.918;50.252;0;0
5702204;CompleteRrNavigation;54.918;49.763;0;359
