time;input;xPos;yPos;zPos
055936707;Connect;50;50;0
055938141;TakeOff;49;50;0
055942549;MoveForward;49;49;70
055946152;Stop;49;49;70
055948354;RotateClockwise;49;49;70
055950955;Stop;49;49;70
055951555;MoveForward;49;49;70
055954356;Stop;49;49;70
055956357;Land;49;49;70
