time;input;xPos;yPos;zPos;Bearing
072933108;Connect;50;50;0;0
072933921;TakeOff;50;50;0;0
072934140;Unknown;50;50;0;0
072934855;Unknown;50;49;0;0
072936851;Unknown;51;49;70;0
072937149;Unknown;50;50;70;0
072942657;MoveRight;50;50;80;0
072943458;MoveRight;50;50;80;0
072944544;Unknown;50;50;80;0
072944646;Unknown;50;50;80;0
072944747;Unknown;51;50;80;0
072944859;Unknown;51;50;80;0
072944951;Unknown;51;50;80;0
072945055;Unknown;51;50;80;0
072945060;MoveLeft;52;48;80;0
072945157;Unknown;52;48;80;0
072945259;Unknown;52;48;80;0
072945362;Unknown;52;48;80;0
072945464;Unknown;53;48;80;0
072945768;Unknown;53;48;80;0
072946278;Unknown;54;48;80;0
072946380;Unknown;55;48;80;0
072946482;Unknown;54;48;80;0
072946586;Unknown;54;48;80;0
072946686;Unknown;54;48;80;0
072946789;Unknown;53;48;80;0
072946907;Unknown;53;48;80;0
072946992;Unknown;52;48;80;0
072947094;Unknown;52;48;80;0
072947196;Unknown;49;48;80;0
072947261;Stop;48;48;80;0
072947298;Unknown;48;48;80;0
072947400;Unknown;48;48;80;0
072947502;Unknown;47;48;80;0
072947605;Unknown;47;48;80;0
072947656;Unknown;46;48;80;0
072947757;Unknown;46;48;80;0
072947931;Unknown;45;47;80;0
072947961;Unknown;45;47;80;0
072948063;Unknown;45;47;80;0
072948165;Unknown;43;47;80;0
072948369;Unknown;42;47;80;0
072948472;Unknown;42;47;80;0
072948777;Unknown;41;47;80;0
072948955;Unknown;41;47;80;0
072950063;MoveRight;41;47;80;0
072950613;Unknown;41;47;80;0
072950817;Unknown;41;47;80;0
072951003;Unknown;41;47;80;0
072951021;Unknown;41;47;80;0
072951123;Unknown;42;47;80;0
072951225;Unknown;42;47;80;0
072951263;Stop;42;47;80;0
072951276;Unknown;42;47;80;0
072951378;Unknown;42;47;80;0
072951531;Unknown;43;47;80;0
072951633;Unknown;43;47;80;0
072951685;Unknown;43;47;80;0
072951786;Unknown;44;47;80;0
072951888;Unknown;44;47;80;0
072952027;Unknown;44;47;80;0
072952092;Unknown;44;47;80;0
072952194;Unknown;44;47;80;0
072952602;Unknown;44;47;80;0
072953064;MoveLeft;44;47;80;0
072953521;Unknown;44;47;80;0
072953724;Unknown;44;47;80;0
072953828;Unknown;44;47;80;0
072953928;Unknown;44;47;80;0
072954075;Unknown;44;47;80;0
072954132;Unknown;43;47;80;0
072954234;Unknown;43;47;80;0
072954336;Unknown;42;47;80;0
072954438;Unknown;42;47;80;0
072954465;Stop;42;47;80;0
072954540;Unknown;42;47;80;0
072954642;Unknown;41;47;80;0
072954744;Unknown;41;47;80;0
072954846;Unknown;40;47;80;0
072954897;Unknown;40;47;80;0
072955099;Unknown;40;47;80;0
072955101;Unknown;37;47;80;0
072955203;Unknown;37;47;80;0
072955306;Unknown;37;47;80;0
072955407;Unknown;36;47;80;0
072955509;Unknown;36;47;80;0
072955611;Unknown;36;47;80;0
072955713;Unknown;36;47;80;0
072956123;Unknown;35;47;80;0
072957866;MoveRight;34;47;80;0
072958571;Unknown;34;47;80;0
072958725;Unknown;34;47;80;0
072958773;Unknown;34;47;80;0
072958900;Unknown;34;47;80;0
072958987;Unknown;34;47;80;0
072959087;Unknown;35;47;80;0
072959190;Unknown;35;47;80;0
072959291;Unknown;35;47;80;0
072959334;Unknown;36;47;80;0
072959467;Stop;36;47;80;0
072959520;Unknown;36;47;80;0
072959538;Unknown;37;47;80;0
072959640;Unknown;37;47;80;0
072959819;Unknown;37;47;80;0
072959844;Unknown;38;47;80;0
072959947;Unknown;38;47;80;0
073000125;Unknown;39;47;80;0
073000150;Unknown;39;47;80;0
073000252;Unknown;39;47;80;0
073000432;Unknown;39;47;80;0
073000456;Unknown;40;47;80;0
073000558;Unknown;40;47;80;0
073001470;MoveLeft;40;47;80;0
073002191;Unknown;40;47;80;0
073002293;Unknown;39;47;80;0
073002395;Unknown;39;47;70;0
073002446;Unknown;38;47;70;0
073002599;Unknown;38;47;70;0
073002671;Stop;38;47;70;0
073002701;Unknown;38;47;70;0
073002803;Unknown;37;47;70;0
073002854;Unknown;37;47;70;0
073002956;Unknown;36;47;80;0
073003058;Unknown;36;47;80;0
073003160;Unknown;33;47;80;0
073003262;Unknown;33;48;80;0
073003364;Unknown;33;48;80;0
073003466;Unknown;32;48;80;0
073003568;Unknown;32;48;80;0
073003670;Unknown;32;48;80;0
073003976;Unknown;31;48;80;0
073004180;Unknown;31;47;80;0
073004872;MoveBackward;31;48;80;0
073005301;Unknown;31;48;80;0
073005403;Unknown;31;48;80;0
073005607;Unknown;31;47;80;0
073005710;Unknown;31;47;80;0
073005812;Unknown;31;47;80;0
073005873;MoveForward;31;47;80;0
073005913;Unknown;31;47;80;0
073006016;Unknown;31;46;80;0
