time;input;xPos;yPos;zPos;Bearing
4007615;Connect;50;50;0;0
4008270;StartRrNavigation;50;50;0;0
4009271;TakeOff;50;50;0;0
4018838;MoveForward;50;50;80;0
4020520;Unknown;50;50;80;0
4020622;Unknown;50;50;80;0
4020724;Unknown;50;50;80;0
4020826;Unknown;50;51;80;0
4020928;Unknown;50;51;80;0
4021030;Unknown;50;52;80;0
4021132;Unknown;50;52;70;0
4021234;Unknown;50;53;70;0
4021344;Unknown;50;53;70;0
4021438;Unknown;49;54;70;0
4021441;Stop;49;55;70;0
4021540;Unknown;49;55;70;0
4021642;Unknown;49;55;70;0
4021744;Unknown;49;56;70;0
4021846;Unknown;49;57;70;0
4021948;Unknown;49;57;70;0
4022050;Unknown;49;58;70;0
4022101;Unknown;49;58;70;0
4022203;Unknown;49;59;70;0
4022305;Unknown;49;59;70;0
4022407;Unknown;49;60;70;0
4022509;Unknown;49;60;70;0
4022842;MoveRight;48;60;70;0
4022917;Unknown;48;60;70;0
4023733;Unknown;48;61;60;0
4023836;Unknown;48;61;60;0
4023937;Unknown;49;61;60;0
4024039;Unknown;49;61;60;0
4024141;Unknown;50;61;60;0
4024243;Stop;50;61;60;0
4024244;Unknown;50;61;60;0
4024345;Unknown;51;61;60;0
4024447;Unknown;51;61;60;0
4024549;Unknown;52;61;60;0
4024651;Unknown;52;61;60;0
4024755;Unknown;53;61;60;0
4024855;Unknown;53;61;60;0
4024957;Unknown;54;61;70;0
4025061;Unknown;54;60;70;0
4025161;Unknown;55;60;70;0
4025244;MoveBackward;55;60;70;0
4025774;Unknown;55;60;70;0
4025875;Unknown;55;60;70;0
4025980;Unknown;55;60;70;0
4026079;Unknown;55;59;70;0
4026181;Unknown;55;59;70;0
4026232;Unknown;55;58;70;0
4026334;Unknown;55;58;70;0
4026487;Unknown;55;57;70;0
4026538;Unknown;55;57;70;0
4026640;Unknown;55;56;70;0
4026742;Unknown;55;56;70;0
4026851;Unknown;55;55;70;0
4026946;Unknown;55;54;70;0
4027045;Stop;55;54;70;0
4027051;Unknown;55;54;70;0
4027156;Unknown;55;53;70;0
4027253;Unknown;55;52;70;0
4027355;Unknown;55;52;70;0
4027457;Unknown;55;51;70;0
4027558;Unknown;55;51;70;0
4027660;Unknown;55;50;70;0
4027763;Unknown;54;49;70;0
4027864;Unknown;54;49;70;0
4027966;Unknown;54;48;70;0
4028246;Land;54;48;70;0
4028374;Unknown;54;48;70;0
4030464;Unknown;54;48;20;0
4031280;Unknown;54;48;0;0
4031382;Unknown;54;47;0;359
4031485;Unknown;54;48;0;0
4031892;CompleteRrNavigation;54;48;0;0
