time;input;xPos;yPos;zPos;Bearing
1124647;Connect;50;50;0;0
1124894;StartRrNavigation;50;50;0;0
1125694;TakeOff;50;50;0;0
1127599;Unknown;50;50;50;0
1134747;MoveForward;50;50.286;70;0
1136321;Unknown;50;50.286;70;0
1136423;Unknown;50;50.586;70;0
1136525;Unknown;50;50.986;70;0
1136627;Unknown;50;51.824;70;0
1136729;Unknown;50;52.62;70;0
1136831;Unknown;50;53.12;70;0
1136933;Unknown;50;53.895;70;0
1137141;Unknown;50;54.822;70;0
1137239;Unknown;50;55.422;60;0
1137341;Unknown;50;56.335;60;0
1137451;Unknown;50;57.303;60;0
1137545;Unknown;49.62;58.102;60;0
1137647;Unknown;49.62;58.702;60;0
1137752;Unknown;49.62;59.402;60;0
1137851;Unknown;49.62;60.459;60;0
1137902;Unknown;49.62;61.159;60;0
1138106;Unknown;49.62;62.039;60;0
1138211;Unknown;49.62;63.047;60;0
1138315;Unknown;49.62;64.008;60;0
1138414;Unknown;49.62;64.982;60;0
1138518;Unknown;49.62;65.957;60;0
1138550;Stop;49.62;66.972;60;0
1138618;Unknown;49.62;66.972;60;0
1138719;Unknown;49.26;68.541;60;0
1138823;Unknown;49.26;69.241;70;0
1138923;Unknown;49.26;70.243;70;0
1139025;Unknown;49.26;70.843;70;0
1139127;Unknown;49.26;71.443;70;0
1139151;MoveRight;48.871;72.125;70;0
1139229;Unknown;48.871;72.125;70;0
1139331;Unknown;48.871;72.625;70;0
1139433;Unknown;48.871;73.025;70;0
1139535;Unknown;48.871;73.325;70;0
1139739;Unknown;48.871;73.625;70;0
1139841;Unknown;49.005;73.893;70;0
1139943;Unknown;49.608;74.156;70;0
1140148;Unknown;49.876;74.29;70;0
1140151;Stop;50.276;74.29;70;0
1140250;Unknown;50.276;74.29;70;0
1140351;Unknown;50.676;74.29;70;0
1140453;Unknown;51.176;74.29;70;0
1140555;Unknown;51.933;74.29;60;0
1140657;Unknown;52.75;74.29;60;0
1140761;Unknown;53.15;74.29;60;0
1140861;Unknown;53.712;74.744;60;0
1140963;Unknown;54.112;74.744;60;0
1141013;Unknown;54.412;74.744;60;0
1141152;MoveBackward;54.712;74.744;60;0
1141676;Unknown;54.712;74.744;60;0
1141727;Unknown;54.846;74.476;60;0
1141830;Unknown;54.98;74.207;60;0
1141932;Unknown;54.98;73.907;60;0
1142035;Unknown;54.98;73.203;60;0
1142138;Unknown;54.98;72.803;60;0
1142153;Stop;54.98;72.303;60;0
1142239;Unknown;54.98;72.303;60;0
1142339;Unknown;54.98;71.483;60;0
1142441;Unknown;54.98;70.62;60;0
1142544;Unknown;54.98;69.855;60;0
1142645;Unknown;54.98;69.025;60;0
1142748;Unknown;54.98;68.625;60;0
1142850;Unknown;54.98;68.225;60;0
1142953;Unknown;54.98;67.925;60;0
1142953;MoveRight;54.98;67.625;60;0
1143053;Unknown;54.98;67.625;60;0
1143566;Unknown;54.98;67.325;60;0
1143667;Unknown;55.249;67.191;60;0
1143770;Unknown;55.549;67.191;60;0
1143869;Unknown;55.849;67.191;60;0
1143972;Unknown;56.249;67.191;60;0
1144073;Unknown;56.649;67.191;60;0
1144154;Stop;57.149;67.191;60;0
1144177;Unknown;57.149;67.191;60;0
1144278;Unknown;57.649;67.191;60;0
1144379;Unknown;58.149;67.191;60;0
1144481;Unknown;58.749;67.191;60;0
1144583;Unknown;59.249;67.191;60;0
1144685;Unknown;59.749;67.191;60;0
1144754;MoveBackward;60.149;67.191;60;0
1144787;Unknown;60.149;67.191;60;0
1144891;Unknown;60.549;67.191;70;0
1144991;Unknown;60.972;66.824;70;0
1145148;Unknown;61.272;66.824;70;0
1145298;Unknown;61.54;66.69;70;0
1145399;Unknown;61.809;66.556;70;0
1145501;Unknown;61.943;66.287;70;0
1145552;Unknown;62.069;65.908;70;0
1145654;Unknown;62.196;65.529;70;0
1145758;Unknown;62.309;64.751;70;0
1145859;Unknown;62.309;64.251;70;0
1145960;Unknown;62.309;63.428;70;0
1146155;Stop;62.309;62.554;70;0
1146164;Unknown;62.309;62.554;70;0
1146266;Unknown;62.309;61.679;70;0
1146368;Unknown;62.309;60.824;70;0
1146470;Unknown;62.309;59.918;70;0
1146556;MoveLeft;62.309;58.961;70;0
1146573;Unknown;62.309;58.961;70;0
1146674;Unknown;62.309;58.461;70;0
1146776;Unknown;62.309;57.698;70;0
1146879;Unknown;62.309;56.992;70;0
1146980;Unknown;62.309;56.592;70;0
1147186;Unknown;61.732;56.173;70;0
1147286;Unknown;61.45;55.89;70;0
1147388;Unknown;61.034;55.613;70;0
1147490;Unknown;60.063;54.919;70;0
1147592;Unknown;59.578;54.798;70;0
1147694;Unknown;58.648;54.687;60;0
1147796;Unknown;57.728;54.575;60;0
1147898;Unknown;57.228;54.575;60;0
1147957;Stop;56.301;54.575;60;0
1148000;Unknown;56.301;54.575;60;0
1148102;Unknown;55.701;54.575;60;0
1148204;Unknown;54.87;54.023;60;0
1148306;Unknown;54.27;54.023;60;0
1148409;Unknown;53.67;54.023;60;0
1148510;Unknown;53.17;54.023;60;0
1148612;Unknown;52.77;54.023;60;0
1148714;Unknown;52.37;54.023;60;0
1148816;Unknown;51.97;54.023;60;0
1148918;Unknown;51.67;54.023;60;0
1149326;Unknown;51.033;54.023;60;0
1149958;Land;50.765;53.489;70;0
1152846;Unknown;50.765;53.489;0;0
1153153;Unknown;50.765;54.367;0;0
1153407;CompleteRrNavigation;50.765;54.03;0;0
