time;input;xPos;yPos;zPos;Bearing
5507887;Connect;50;50;0;0
5508321;StartRrNavigation;50;50;0;0
5509321;TakeOff;50;50;0;0
5519034;MoveForward;50;50;60;0
5521188;Unknown;50;50;60;0
5521282;Unknown;50;50;60;0
5521390;Unknown;50;50;60;0
5521486;Unknown;50;51;60;0
5521589;Unknown;50;51;60;0
5521638;Stop;50;52;60;0
5521701;Unknown;50;52;60;0
5521792;Unknown;49;52;60;0
5521894;Unknown;49;53;60;0
5521996;Unknown;49;53;60;0
5522049;Unknown;49;54;60;0
5522149;Unknown;49;54;60;0
5522252;Unknown;49;55;60;0
5522353;Unknown;49;55;60;0
5522456;Unknown;49;55;60;0
5522557;Unknown;49;56;60;0
5522660;Unknown;49;56;60;0
5522839;MoveRight;49;57;60;0
5523374;Unknown;49;57;60;0
5523477;Unknown;49;57;60;0
5523578;Unknown;49;57;60;0
5523679;Unknown;50;57;60;0
5523782;Unknown;50;57;60;0
5523884;Unknown;50;57;60;0
5523985;Unknown;51;57;60;0
5524087;Unknown;51;57;60;0
5524189;Unknown;52;57;60;0
5524240;Stop;52;57;60;0
5524291;Unknown;52;57;60;0
5524393;Unknown;53;57;60;0
5524495;Unknown;53;57;60;0
5524598;Unknown;54;57;60;0
5524700;Unknown;54;57;60;0
5524801;Unknown;55;57;60;0
5524906;Unknown;55;57;60;0
5525006;Unknown;56;57;60;0
5525107;Unknown;56;57;60;0
5525286;Unknown;56;57;60;0
5525440;MoveBackward;57;57;60;0
5526178;Unknown;57;57;60;0
5526331;Unknown;57;56;60;0
5526383;Unknown;57;56;60;0
5526484;Unknown;57;56;60;0
5526586;Unknown;57;55;60;0
5526688;Unknown;57;55;60;0
5526790;Unknown;57;54;60;0
5526892;Unknown;56;53;60;0
5526994;Unknown;56;53;60;0
5527041;Stop;56;52;60;0
5527096;Unknown;56;52;60;0
5527203;Unknown;56;52;60;0
5527300;Unknown;56;51;60;0
5527402;Unknown;56;51;60;0
5527504;Unknown;56;50;60;0
5527609;Unknown;56;49;60;0
5527733;Unknown;56;49;60;0
5527810;Unknown;56;49;60;0
5527912;Unknown;56;48;60;0
5528014;Unknown;56;48;60;0
5528242;Land;56;48;60;0
5529851;Unknown;56;48;30;0
5531229;Unknown;56;48;0;359
5531944;CompleteRrNavigation;56;47;0;359
