time;input;xPos;yPos;zPos;Bearing
3908053;Connect;50;50;0;0
3909137;StartRrNavigation;50;50;0;0
3910139;TakeOff;50;50;0;0
3912503;Unknown;50;50;60;0
3919892;MoveForward;49;50;80;0
3921786;Unknown;49;50;70;0
3921888;Unknown;49;50;70;0
3921994;Unknown;49;50;70;0
3922092;Unknown;49;51;70;0
3922194;Unknown;49;51;70;0
3922296;Unknown;49;52;70;0
3922399;Unknown;49;52;70;0
3922495;Stop;49;53;70;0
3922505;Unknown;49;53;70;0
3922605;Unknown;49;53;70;0
3922706;Unknown;49;54;70;0
3922806;Unknown;49;54;70;0
3922909;Unknown;49;55;70;0
3923011;Unknown;49;56;70;0
3923112;Unknown;49;56;70;0
3923214;Unknown;49;56;70;0
3923429;Unknown;49;57;70;0
3923430;Unknown;48;57;70;0
3923520;Unknown;48;58;70;0
3923896;MoveRight;48;58;80;0
3924183;Unknown;48;58;80;0
3924693;Unknown;48;58;80;0
3924795;Unknown;48;58;80;0
3924898;Unknown;49;58;80;0
3925000;Unknown;49;58;80;0
3925102;Unknown;49;58;80;0
3925205;Unknown;50;58;80;0
3925205;AbortRrNavigation;50;58;80;0
