time;input;xPos;yPos;zPos;Bearing
4222242;Connect;50;50;0;0
4223056;Connect;50;50;0;1
4223872;TakeOff;50;50;0;1
4224303;Unknown;50;50;0;1
4224397;Unknown;50;50;0;1
4224499;Unknown;50;50;0;1
4224703;Unknown;50;50;0;1
4224907;Unknown;50;50;10;1
4225773;Unknown;49;50;70;1
4226181;Unknown;49;50;70;1
4226386;Unknown;49;50;70;1
4226487;Unknown;49;50;70;1
4226589;Unknown;49;50;70;1
4226802;Unknown;49;50;80;1
4227303;Unknown;49;50;80;1
4235009;MoveForward;49;50;90;1
4237249;Unknown;49;50;90;1
4237351;Unknown;49;50;90;1
4237453;Unknown;49;50;90;1
4237557;Unknown;49;50;90;1
4237658;Unknown;49;50;90;1
4237760;Unknown;49;51;90;1
4237812;Stop;49;51;90;1
4237862;Unknown;49;51;90;1
4237965;Unknown;49;51;90;1
4238067;Unknown;49;51;90;1
4238167;Unknown;49;52;90;1
4238212;MoveRight;49;52;90;1
4238269;Unknown;49;52;90;1
4238371;Unknown;49;52;90;1
4238473;Unknown;49;52;90;1
4238575;Unknown;49;53;90;1
4238677;Unknown;49;53;90;1
4238779;Unknown;49;53;90;1
4238881;Unknown;49;53;90;1
4238983;Unknown;49;53;90;1
4239085;Unknown;49;53;90;1
4239187;Unknown;50;55;90;1
4239289;Unknown;50;55;90;1
4239391;Unknown;50;55;90;1
4239493;Unknown;50;55;90;1
4239595;Unknown;51;55;90;1
4239697;Unknown;51;55;90;1
4239799;Unknown;51;55;90;1
4239813;Stop;52;55;90;1
4239901;Unknown;52;55;90;1
4239952;Unknown;52;55;90;1
4240054;Unknown;52;55;90;1
4240156;Unknown;53;56;90;1
4240258;Unknown;53;56;90;1
4240360;Unknown;53;56;90;1
4240462;Unknown;53;56;90;1
4240564;Unknown;54;56;90;1
4240666;Unknown;54;56;90;1
4240768;Unknown;54;56;90;1
4240814;MoveBackward;54;56;90;1
4240972;Unknown;54;56;90;1
4241074;Unknown;54;56;90;1
4241380;Unknown;53;56;90;1
4241482;Unknown;53;56;90;1
4241584;Unknown;53;56;90;1
4241686;Unknown;53;56;90;1
4241788;Unknown;53;56;90;1
4241890;Unknown;53;56;90;1
4241992;Unknown;53;55;90;1
4242094;Unknown;53;55;90;1
4242196;Unknown;53;55;90;1
4242215;Stop;53;55;90;1
4242298;Unknown;53;55;90;1
4242400;Unknown;53;54;90;1
4242502;Unknown;53;54;90;1
4242604;Unknown;53;54;90;1
4242706;Unknown;53;53;90;1
4242808;Unknown;53;53;90;1
4242910;Unknown;53;53;90;1
4243012;Unknown;53;52;90;1
4243114;Unknown;53;52;90;1
4243164;Unknown;53;52;90;1
4243267;Unknown;53;52;90;1
4243416;Land;53;52;90;1
4243625;Unknown;53;52;90;1
4244490;Unknown;53;51;90;1
4245102;Unknown;53;51;60;1
4245612;Unknown;53;51;40;1
4245715;Unknown;53;51;40;1
4246836;Unknown;53;52;10;1
4246938;Unknown;53;52;10;1
4247040;Unknown;53;51;10;1
4252399;Stop;53;48;0;1
4252800;StopRecordRepeatNavigationRecording;53;48;0;1
