time;input;xPos;yPos;zPos;Bearing
4852530;Connect;50;50;0;0
4852960;StartRrNavigation;50;50;0;0
4854160;TakeOff;50;50;0;0
4903565;MoveForward;50;50;70;0
4905038;Unknown;50;50;70;0
4905136;Unknown;50;50;70;0
4905257;Unknown;50;50;70;0
4905340;Unknown;49;51;70;0
4905442;Unknown;49;51;70;0
4905546;Unknown;49;52;70;0
4905647;Unknown;49;52;70;0
4905749;Unknown;49;53;80;0
4905851;Unknown;49;53;80;0
4905952;Unknown;49;54;80;0
4906057;Unknown;49;55;80;0
4906156;Unknown;49;55;80;0
4906260;Unknown;48;56;80;0
4906360;Unknown;48;57;80;0
4906367;Stop;48;57;80;0
4906462;Unknown;48;57;80;0
4906564;Unknown;48;58;80;0
4906666;Unknown;48;59;80;0
4906769;Unknown;48;59;80;0
4906870;Unknown;48;60;80;0
4906972;Unknown;48;61;80;0
4907176;Unknown;48;61;80;0
4907278;Unknown;48;61;80;0
4907330;Unknown;48;62;80;0
4907432;Unknown;48;63;80;0
4907534;AbortRrNavigation;48;63;80;0
