time;input;xPos;yPos;zPos;Bearing
3759378;Connect;50;50;0;0
3800026;StartRrNavigation;50;50;0;1
3800826;TakeOff;50;50;0;1
3809875;MoveForward;50;50;70;2
3812227;Unknown;50;50;70;2
3812328;Unknown;50.01;50.3;70;2
3812431;Unknown;50.024;50.7;70;2
3812533;Unknown;50.038;51.099;70;2
3812634;Unknown;50.056;51.599;70;2
3812737;Unknown;50.073;52.099;70;2
3812839;Unknown;50.091;52.598;70;2
3812941;Unknown;50.108;53.098;70;2
3813145;Unknown;50.142;54.071;70;2
3813246;Unknown;50.172;54.936;70;2
3813348;Unknown;50.207;55.933;70;2
3813451;Unknown;50.239;56.849;70;2
3813552;Unknown;50.26;57.448;70;2
3813654;Unknown;50.294;58.421;70;2
3813680;Stop;50.331;59.478;70;2
3813756;Unknown;50.331;59.478;70;2
3813858;Unknown;50.355;60.177;70;2
3813961;Unknown;50.38;60.877;60;2
3814178;Unknown;50.415;61.896;60;2
3814266;Unknown;50.063;62.708;60;2
3814280;MoveRight;50.089;63.463;60;2
3814368;Unknown;50.089;63.463;60;2
3814472;Unknown;50.107;63.962;60;2
3814572;Unknown;50.13;64.632;60;2
3814675;Unknown;50.144;65.032;70;2
3814779;Unknown;50.155;65.332;70;2
3814880;Unknown;50.295;65.707;70;2
3814980;Unknown;50.438;65.97;70;2
3815032;Unknown;50.73;66.243;70;2
3815184;Unknown;51.156;66.506;70;2
3815286;Unknown;51.54;66.619;70;2
3815337;Unknown;52.029;66.723;70;2
3815439;Unknown;52.706;67.016;70;2
3815481;Stop;53.205;66.999;70;2
3815541;Unknown;53.205;66.999;70;2
3815644;Unknown;53.705;66.981;70;2
3815745;Unknown;54.305;66.961;70;2
3815847;Unknown;54.904;66.94;70;2
3815950;Unknown;55.404;66.922;70;2
3816051;Unknown;55.904;66.905;60;2
3816153;Unknown;56.303;66.891;60;2
3816256;Unknown;56.703;66.877;60;2
3816283;MoveBackward;57.003;66.866;60;2
3816358;Unknown;57.003;66.866;60;2
3816459;Unknown;57.303;66.856;60;2
3816765;Unknown;57.603;66.845;60;2
3816969;Unknown;57.323;66.721;60;2
3817173;Unknown;57.448;66.449;60;2
3817276;Unknown;57.434;66.049;60;2
3817284;Stop;57.41;65.364;60;2
3817377;Unknown;57.41;65.364;60;2
3817479;Unknown;57.383;64.599;60;2
3817581;Unknown;57.357;63.844;60;2
3817683;Unknown;57.339;63.345;60;2
3817787;Unknown;57.31;62.498;60;2
3817887;Unknown;57.296;62.099;60;2
3817989;Unknown;57.268;61.315;60;2
3818085;MoveRight;57.258;61.016;60;2
3818091;Unknown;57.258;61.016;60;2
3818193;Unknown;57.247;60.716;60;2
3818703;Unknown;57.237;60.416;60;2
3818805;Unknown;57.5;60.272;60;2
3818907;Unknown;57.8;60.262;60;2
3818958;Unknown;58.1;60.251;60;2
3819060;Unknown;58.5;60.238;60;2
3819213;Unknown;58.9;60.224;60;2
3819286;Stop;59.399;60.206;60;2
3819315;Unknown;59.399;60.206;60;2
3819366;Unknown;59.899;60.189;60;2
3819468;Unknown;60.399;60.171;60;2
3819570;Unknown;60.898;60.154;60;2
3819672;Unknown;61.398;60.136;60;2
3819774;Unknown;61.898;60.119;60;2
3819876;Unknown;62.297;60.105;60;2
3819886;MoveBackward;62.697;60.091;60;2
3819978;Unknown;62.697;60.091;60;2
3820182;Unknown;62.997;60.08;60;2
3820387;Unknown;63.297;60.07;60;2
3820489;Unknown;63.56;59.927;60;2
3820590;Unknown;63.833;59.634;60;2
3820692;Unknown;63.923;58.925;60;2
3820794;Unknown;64.036;58.542;50;2
3820896;Unknown;64.149;58.158;50;2
3820998;Unknown;64.123;57.412;50;2
3821202;Unknown;64.109;57.012;50;2
3821289;Stop;64.092;56.512;50;2
3821304;Unknown;64.092;56.512;50;2
3821406;Unknown;64.061;55.625;50;2
3821508;Unknown;64.03;54.728;50;2
3821610;Unknown;63.998;53.823;50;2
3821689;MoveLeft;63.964;52.864;50;2
3821712;Unknown;63.964;52.864;50;2
3821815;Unknown;63.947;52.365;50;2
3821916;Unknown;63.933;51.965;50;2
3822018;Unknown;63.919;51.565;60;2
3822120;Unknown;63.909;51.265;60;2
3822222;Unknown;63.769;50.89;60;2
3822324;Unknown;63.625;50.627;60;2
3822426;Unknown;63.333;50.354;60;2
3822528;Unknown;62.949;50.241;60;2
3822630;Unknown;62.566;50.128;60;2
3822733;Unknown;62.077;50.023;60;2
3822834;Unknown;61.588;49.919;60;2
3822936;Unknown;61.088;49.937;60;2
3822987;Unknown;60.588;49.954;60;2
3823090;Stop;59.93;49.977;60;2
3823191;Unknown;59.93;49.977;60;2
3823293;Unknown;59.331;49.998;60;2
3823395;Unknown;58.731;50.019;60;2
3823497;Unknown;58.132;50.04;60;2
3823599;Unknown;57.632;50.057;60;2
3823701;Unknown;57.132;50.075;60;2
3823803;Unknown;56.427;50.1;60;2
3823905;Unknown;55.68;50.126;60;2
3824007;Unknown;55.38;50.136;60;2
3824109;Unknown;55.081;50.147;60;2
3824313;Unknown;54.781;50.157;60;2
3825091;Land;54.245;50.176;60;2
3826914;Unknown;54.245;50.176;10;2
3827934;Unknown;53.869;50.564;-10;1
3828546;CompleteRrNavigation;53.875;50.921;0;2
