time;input;xPos;yPos;zPos;Bearing
1254849;Connect;50;50;0;0
1255273;TakeOff;50;50;0;0
1255881;Unknown;50;50;0;0
1301474;MoveForward;50;50;60;0
1303635;Unknown;50;50;60;0
1303735;Unknown;50;50;60;0
1303837;Unknown;50;50;60;0
1303939;Unknown;50;51;60;0
1304041;Unknown;50;51;60;0
1304143;Unknown;50;52;60;0
1304245;Unknown;50;52;60;0
1304347;Unknown;50;53;60;0
1304449;Unknown;50;53;60;0
1304568;Unknown;50;54;60;0
1304716;Unknown;50;55;60;0
1304792;Unknown;49;55;60;0
1304911;Unknown;49;56;60;0
1304991;Unknown;48;57;60;0
1305062;Unknown;48;57;60;0
1305077;Stop;48;58;60;0
1305163;Unknown;48;58;60;0
1305265;Unknown;48;59;60;0
1305367;Unknown;48;59;60;0
1305469;Unknown;48;60;60;0
1305519;Unknown;48;61;60;0
1305621;Unknown;48;61;60;0
1305724;Unknown;48;62;60;0
1305826;Unknown;48;62;60;0
1305928;Unknown;48;62;60;0
1306029;Unknown;48;63;60;0
1306234;Unknown;48;63;60;0
1306279;MoveRight;48;63;60;0
1306335;Unknown;48;63;60;0
1306539;Unknown;48;64;60;0
1306642;Unknown;48;65;60;0
1306743;Unknown;48;65;60;0
1306845;Unknown;48;65;60;0
1306948;Unknown;48;65;60;0
1307151;Unknown;49;65;60;0
1307254;Unknown;49;65;60;0
1307358;Unknown;50;65;60;0
1307457;Unknown;50;65;60;0
1307479;Stop;51;65;60;0
1307560;Unknown;51;65;60;0
1307661;Unknown;51;65;60;0
1307763;Unknown;52;65;60;0
1307865;Unknown;52;65;60;0
1307967;Unknown;53;65;60;0
1308069;Unknown;53;65;60;0
1308171;Unknown;54;65;60;0
1308273;Unknown;54;65;60;0
1308375;Unknown;54;65;60;0
1308477;Unknown;55;65;60;0
1308481;MoveBackward;55;65;60;0
1308580;Unknown;55;65;60;0
1309089;Unknown;55;65;60;0
1309191;Unknown;55;65;60;0
1309259;Unknown;55;64;60;0
1309397;Unknown;55;64;60;0
1309498;Unknown;55;64;60;0
1309583;Unknown;55;63;60;0
1309657;Unknown;55;63;60;0
1309681;Stop;55;62;60;0
1309753;Unknown;55;62;60;0
1309855;Unknown;55;61;60;0
1309957;Unknown;55;61;60;0
1310060;Unknown;55;60;60;0
1310162;Unknown;55;60;60;0
1310262;Unknown;55;59;60;0
1310364;Unknown;55;59;60;0
1310467;Unknown;55;59;60;0
1310568;Unknown;55;58;60;0
1310670;Unknown;55;58;60;0
1310682;MoveRight;54;57;60;0
1311385;Unknown;54;57;60;0
1311487;Unknown;55;57;60;0
1311589;Unknown;55;58;60;0
1311690;Unknown;55;58;60;0
1311793;Unknown;56;58;60;0
1311895;Unknown;56;58;60;0
1311996;Unknown;57;58;60;0
1312083;Stop;57;58;60;0
1312098;Unknown;57;58;60;0
1312200;Unknown;58;58;60;0
1312302;Unknown;58;58;60;0
1312404;Unknown;59;58;60;0
1312507;Unknown;60;58;60;0
1312608;Unknown;60;57;60;0
1312711;Unknown;61;57;60;0
1312814;Unknown;61;57;60;0
1312916;Unknown;62;58;60;0
1313018;Unknown;62;58;60;0
1313083;MoveBackward;62;58;60;0
1313687;Unknown;62;58;50;0
1313781;Unknown;62;57;50;0
1313883;Unknown;62;57;50;0
1313985;Unknown;62;56;50;0
1314088;Unknown;62;56;50;0
1314189;Unknown;62;55;50;0
1314284;Stop;62;55;50;0
1314291;Unknown;62;55;50;0
1314394;Unknown;62;55;50;0
1314495;Unknown;62;54;50;0
1314597;Unknown;62;54;50;0
1314699;Unknown;61;53;60;0
1314801;Unknown;61;52;60;0
1314885;MoveLeft;61;52;60;0
1314903;Unknown;61;52;60;0
1315020;Unknown;61;52;60;0
1315109;Unknown;61;51;60;0
1315212;Unknown;61;51;60;0
1315515;Unknown;61;50;60;0
1315617;Unknown;61;50;60;0
1315720;Unknown;60;50;60;0
1315821;Unknown;60;50;60;0
1315923;Unknown;60;50;60;0
1316027;Unknown;59;50;60;0
1316128;Unknown;59;50;60;0
1316231;Unknown;58;50;60;0
1316331;Unknown;58;50;60;0
1316435;Unknown;57;50;60;0
1316535;Unknown;57;50;50;0
1316640;Unknown;56;50;50;0
1316739;Unknown;56;50;50;0
1316841;Unknown;55;50;50;0
1316945;Unknown;54;50;50;0
1317045;Unknown;54;50;50;0
1317147;Unknown;53;50;60;0
1317249;Unknown;52;50;60;0
1317300;Unknown;52;50;60;0
1317402;Unknown;51;50;60;0
1317487;Stop;50;50;60;0
1317504;Unknown;50;50;60;0
1317606;Unknown;50;50;60;0
1317708;Unknown;49;50;60;0
1317810;Unknown;49;50;60;0
1317912;Unknown;48;49;60;0
1318014;Unknown;47;49;60;0
1318116;Unknown;47;49;60;0
1318219;Unknown;46;49;60;0
1318320;Unknown;46;49;60;0
1318422;Unknown;46;49;60;0
1318487;Land;45;49;60;0
1318524;Unknown;45;49;60;0
1318626;Unknown;45;49;60;0
1318729;Unknown;44;49;60;0
1318831;Unknown;44;49;60;0
1320565;Unknown;44;49;30;0
1320973;Unknown;44;49;20;0
1321636;Unknown;44;49;0;0
1321840;Unknown;44;49;-10;3
1322290;StopRecordRepeatNavigationRecording;44;48;-10;3
