time;input;xPos;yPos;zPos;Bearing
023538189;Connect;50;50;0;0
023538840;TakeOff;50;50;0;46
023547846;MoveForward;50;49;70;45
023552449;Stop;55;64;70;44
023554051;MoveRight;58;70;60;45
023555051;Stop;60;69;60;45
023556252;MoveBackward;62;69;70;45
023557252;Stop;63;68;70;45
023558453;MoveRight;60;65;70;45
023559855;Stop;62;64;70;45
023601056;MoveBackward;67;62;60;45
023602457;Stop;65;57;70;44
023603658;MoveLeft;64;53;60;44
023605859;Stop;55;55;60;45
023608061;Land;46;59;70;44
023612264;StopRecordRepeatNavigationRecording;43;58;0;45
