time;input;xPos;yPos;zPos;Bearing
034258955;Connect;50;50;0;0
034259980;TakeOff;50;50;0;0
034310386;MoveForward;49;50;40;0
034314389;Stop;48;61;40;0
034316790;MoveRight;47;65;40;0
034318192;Stop;50;62;40;0
034321193;MoveBackward;53;62;40;0
034322593;Stop;52;58;40;0
034324995;MoveRight;52;53;30;0
034326395;Stop;54;55;40;0
034328597;MoveBackward;57;55;50;0
034330398;Stop;56;48;40;0
034332000;MoveLeft;56;42;40;0
034334201;Stop;42;45;40;0
034336402;Land;34;45;40;0
034339805;StopRecordRepeatNavigationRecording;25;45;0;5
