time;input;xPos;yPos;zPos;Bearing
5110718;TakeOff;50;50;0;0
5111129;Unknown;50;50;0;0
5111334;Unknown;49;50;0;0
5111639;Unknown;49;50;0;0
5111843;Unknown;49;49;10;0
5112557;Unknown;49;49;50;0
5112659;Unknown;49;50;60;0
5119582;MoveForward;49;50;60;0
5120982;Unknown;49;50;70;0
5121175;Unknown;48;51;70;0
5121381;Unknown;48;51;70;0
5121481;Unknown;48;52;70;0
5121583;Unknown;48;52;70;0
5121696;Unknown;48;52;70;0
5121788;Unknown;48;53;70;0
5121889;Unknown;48;53;70;0
5121991;Unknown;48;54;80;0
5122093;Unknown;47;55;80;0
5122185;Stop;47;55;80;0
5122196;Unknown;47;55;80;0
5122310;Unknown;47;56;80;0
5122399;Unknown;47;57;80;0
5122450;Unknown;47;57;70;0
5122552;Unknown;47;58;70;0
5122654;Unknown;47;58;70;0
5122756;Unknown;47;59;70;0
5122858;Unknown;47;60;70;0
5122960;Unknown;47;60;70;0
5123164;Unknown;47;61;70;0
5123266;Unknown;47;61;70;0
5123368;Unknown;47;61;60;0
5123386;MoveRight;47;62;60;0
5124082;Unknown;47;62;60;0
5124291;Unknown;47;62;60;0
5124388;Unknown;48;62;60;0
5124492;Unknown;48;62;60;0
5124594;Unknown;49;62;60;0
5124694;Unknown;49;62;60;0
5124796;Unknown;50;62;60;0
5124898;Unknown;50;62;60;0
5125000;Unknown;51;62;60;0
5125102;Unknown;51;62;60;0
5125188;Stop;52;62;60;0
5125204;Unknown;52;62;60;0
5125306;Unknown;52;62;60;0
5125421;Unknown;53;62;60;0
5125511;Unknown;54;63;60;0
5125612;Unknown;54;63;60;0
5125714;Unknown;55;64;60;0
5125816;Unknown;56;64;60;0
5125921;Unknown;56;64;60;0
5126020;Unknown;56;65;60;0
5126122;Unknown;57;65;60;0
5126388;MoveBackward;57;65;60;0
5126683;Unknown;57;65;60;0
5126889;Unknown;57;65;60;0
5126989;Unknown;57;65;60;0
5127193;Unknown;56;65;60;0
5127295;Unknown;57;64;70;0
5127400;Unknown;57;63;70;0
5127499;Unknown;57;63;70;0
5127601;Unknown;57;62;70;0
5127714;Unknown;57;62;70;0
5127808;Unknown;57;61;70;0
5127908;Unknown;57;61;70;0
5128011;Unknown;57;60;70;0
5128111;Unknown;57;60;70;0
5128189;Stop;57;59;70;0
5128213;Unknown;57;59;70;0
5128315;Unknown;57;58;70;0
5128417;Unknown;57;58;70;0
5128519;Unknown;57;57;70;0
5128626;Unknown;57;57;70;0
5128723;Unknown;56;56;70;0
5128825;Unknown;56;55;70;0
5128929;Unknown;56;55;70;0
5129131;Unknown;56;54;70;0
5129390;Land;56;54;70;0
5129543;Unknown;56;54;70;0
5129643;Unknown;57;53;70;0
5131120;Unknown;57;54;40;0
5131437;Unknown;57;54;20;0
5131528;Unknown;56;53;20;0
5132343;Unknown;56;54;0;1
5132649;Unknown;57;54;0;1
5133290;StopRecordRepeatNavigationRecording;56;54;0;1
