time;input;xPos;yPos;zPos;Bearing
4426805;Connect;50;50;0;0
4427418;Connect;50;50;0;0
4428231;TakeOff;50;50;0;0
4428756;Unknown;50;50;0;0
4429164;Unknown;50;50;0;0
4429368;Unknown;50;50;0;0
4433245;Unknown;50;50;60;0
4439272;MoveForward;50;50;60;0
4441316;Unknown;50;50;50;0
4441407;Unknown;49;50;50;0
4441508;Unknown;49;50;50;0
4441611;Unknown;49;51;50;0
4441712;Unknown;49;51;50;0
4441814;Unknown;49;51;50;0
4441916;Unknown;49;51;50;0
4441968;Unknown;49;52;50;0
4442070;Unknown;49;52;50;0
4442074;Stop;49;52;50;0
4442172;Unknown;49;52;50;0
4442274;Unknown;49;52;50;0
4442378;Unknown;49;53;50;0
4442475;MoveRight;49;53;50;0
4442478;Unknown;49;53;50;0
4442581;Unknown;49;53;50;0
4442682;Unknown;49;54;50;0
4442785;Unknown;49;54;50;0
4442886;Unknown;49;54;50;0
4442988;Unknown;49;54;50;0
4443090;Unknown;49;54;50;0
4443192;Unknown;49;54;50;0
4443295;Unknown;49;55;60;0
4443396;Unknown;49;55;60;0
4443498;Unknown;50;55;60;0
4443600;Unknown;50;55;60;0
4443702;Unknown;50;55;60;0
4443804;Unknown;50;55;60;0
4443906;Unknown;51;56;60;0
4444009;Unknown;51;56;60;0
4444076;Stop;51;58;60;0
4444111;Unknown;51;58;60;0
4444212;Unknown;52;58;60;0
4444314;Unknown;52;58;60;0
4444416;Unknown;52;58;60;0
4444518;Unknown;53;58;60;0
4444620;Unknown;53;58;60;0
4444722;Unknown;53;58;60;0
4444824;Unknown;54;58;60;0
4444927;Unknown;54;58;60;0
4445028;Unknown;54;58;60;0
4445076;MoveBackward;54;57;50;0
4445538;Unknown;54;57;50;0
4445742;Unknown;54;57;50;0
4445844;Unknown;54;56;50;0
4445895;Unknown;54;56;50;0
4445997;Unknown;54;56;50;0
4446099;Unknown;54;56;50;0
4446201;Unknown;54;56;50;0
4446303;Unknown;54;55;50;0
4446405;Unknown;54;55;50;0
4446507;Unknown;54;55;50;0
4446609;Unknown;54;55;50;0
4446677;Stop;54;54;50;0
4446711;Unknown;54;54;50;0
4446813;Unknown;54;54;50;0
4446915;Unknown;54;54;50;0
4447018;Unknown;54;54;50;0
4447119;Unknown;54;53;50;0
4447222;Unknown;54;53;60;0
4447323;Unknown;54;53;60;0
4447425;Unknown;54;52;60;0
4447527;Unknown;54;52;60;0
4447629;Unknown;54;52;60;0
4447677;Land;54;52;60;0
4447731;Unknown;54;52;60;0
4447936;Unknown;54;52;50;0
4448039;Unknown;54;52;50;0
4448242;Unknown;54;50;50;0
4449159;Unknown;54;50;0;0
4449261;Unknown;54;50;0;0
4451666;StopRecordRepeatNavigationRecording;54;50;0;1
