time;input;xPos;yPos;zPos;Bearing
3756616;Connect;50;50;0;0
3757270;StartRrNavigation;50;50;0;0
3758271;TakeOff;50;50;0;0
3759168;Unknown;50;50;0;0
3807775;MoveForward;50;49;60;0
3809377;Unknown;50;49;70;0
3809675;Unknown;49;49;70;0
3809777;Unknown;49;50;70;0
3809879;Unknown;49;50;70;0
3809981;Unknown;49;51;70;0
3810083;Unknown;49;51;70;0
3810185;Unknown;49;52;70;0
3810287;Unknown;49;52;70;0
3810338;Unknown;48;53;70;0
3810440;Unknown;48;54;70;0
3810542;Unknown;48;54;70;0
3810579;Stop;48;55;70;0
3810644;Unknown;48;55;70;0
3810746;Unknown;48;55;70;0
3810851;Unknown;48;56;70;0
3810950;Unknown;48;57;70;0
3811052;Unknown;48;57;70;0
3811155;Unknown;48;58;70;0
3811255;Unknown;48;58;70;0
3811357;Unknown;48;59;70;0
3811459;Unknown;47;59;60;0
3811562;Unknown;47;60;60;0
3811664;Unknown;47;60;60;0
3811779;MoveRight;47;60;60;0
3812275;Unknown;47;60;60;0
3812479;Unknown;47;60;60;0
3812586;Unknown;47;60;60;0
3812684;Unknown;48;60;60;0
3812786;Unknown;48;60;60;0
3812887;Unknown;49;60;60;0
3812989;Unknown;49;60;60;0
3813091;Unknown;50;60;60;0
3813142;Unknown;50;60;60;0
3813181;Stop;51;60;60;0
3813244;Unknown;51;60;60;0
3813346;Unknown;51;60;60;0
3813448;Unknown;52;60;60;0
3813550;Unknown;52;60;60;0
3813652;Unknown;53;60;60;0
3813754;Unknown;53;60;60;0
3813856;Unknown;54;60;60;0
3813958;Unknown;54;60;60;0
3814060;Unknown;54;60;60;0
3814162;Unknown;55;60;60;0
3814181;MoveBackward;55;60;60;0
3814876;Unknown;55;60;60;0
3814978;Unknown;55;60;60;0
3815182;Unknown;55;60;60;0
3815284;Unknown;55;59;50;0
3815386;Unknown;55;59;60;0
3815489;Unknown;55;58;50;0
3815590;Unknown;55;58;50;0
3815692;Unknown;55;57;50;0
3815796;Unknown;55;57;60;0
3815896;Unknown;55;56;60;0
3815982;Stop;55;55;60;0
3815998;Unknown;55;55;60;0
3816101;Unknown;54;55;60;0
3816202;Unknown;54;54;60;0
3816304;Unknown;54;54;60;0
3816407;Unknown;54;53;60;0
3816508;Unknown;54;52;60;0
3816610;Unknown;54;52;60;0
3816712;Unknown;54;51;60;0
3816814;Unknown;54;51;60;0
3816917;Unknown;54;50;60;0
3817120;Unknown;54;50;60;0
3817183;Land;54;50;60;0
3817885;Unknown;54;50;60;0
3818600;Unknown;54;50;40;0
3818905;Unknown;53;50;30;0
3820235;Unknown;53;50;0;359
3820333;Unknown;54;51;0;359
3820440;Unknown;54;51;0;359
3820853;Unknown;54;51;0;359
3820853;CompleteRrNavigation;54;51;0;359
