time;input;xPos;yPos;zPos;Bearing
081555385;TakeOff;50;50;0;0
081605666;MoveForward;50;50;80;0
081607687;Unknown;50;50;70;0
081607789;Unknown;50;50;70;0
081607891;Unknown;50;50;80;0
081607993;Unknown;50;50;80;0
081608095;Unknown;50;50;80;0
081608197;Unknown;50;51;80;0
081608300;Unknown;50;51;80;0
081608401;Unknown;50;51;80;0
081608503;Unknown;50;51;80;0
081608605;Unknown;50;52;80;0
081608711;Unknown;50;52;80;0
081608809;Unknown;50;52;80;0
081608911;Unknown;50;53;80;0
081609013;Unknown;50;53;80;0
081609069;Stop;50;53;80;0
081609115;Unknown;50;53;80;0
081609217;Unknown;50;54;70;0
081609319;Unknown;50;54;70;0
081609421;Unknown;50;54;80;0
081609523;Unknown;50;55;80;0
081609625;Unknown;50;55;80;0
081609727;Unknown;50;55;80;0
081609831;Unknown;50;55;70;0
081609931;Unknown;50;56;80;0
081610033;Unknown;50;56;80;0
081610670;MoveRight;50;56;70;0
081611307;Unknown;50;56;70;0
081611410;Unknown;50;56;70;0
081611511;Unknown;50;56;70;0
081611614;Unknown;50;56;70;0
081611716;Unknown;50;56;70;0
081611818;Unknown;50;56;70;0
081611920;Unknown;51;56;70;0
081612021;Unknown;51;56;70;0
081612123;Unknown;51;56;70;0
081612225;Unknown;51;56;70;0
081612328;Unknown;52;56;70;0
081612429;Unknown;52;56;70;0
081612472;Stop;52;56;70;0
081612532;Unknown;52;56;70;0
081612633;Unknown;53;56;70;0
081612736;Unknown;53;56;70;0
081612837;Unknown;53;56;70;0
081612940;Unknown;53;56;80;0
081613042;Unknown;54;56;80;0
081613143;Unknown;54;56;80;0
081613246;Unknown;54;56;80;0
081613347;Unknown;54;56;80;0
081613450;Unknown;55;56;80;0
081614072;MoveBackward;55;56;80;0
081614725;Unknown;55;56;80;0
081614827;Unknown;55;56;80;0
081614930;Unknown;55;56;80;0
081615032;Unknown;55;55;80;0
081615133;Unknown;55;55;80;0
081615236;Unknown;55;55;80;0
081615337;Unknown;55;55;80;0
081615439;Unknown;55;54;80;0
081615541;Unknown;55;54;80;0
081615643;Unknown;55;54;80;0
081615745;Unknown;55;53;80;0
081615847;Unknown;55;53;80;0
081615949;Unknown;55;53;80;0
081616052;Unknown;55;53;70;0
081616073;Stop;55;52;70;0
081616154;Unknown;55;52;70;0
081616256;Unknown;55;52;70;0
081616361;Unknown;55;51;70;0
081616461;Unknown;55;51;70;0
081616563;Unknown;55;51;70;0
081616663;Unknown;55;51;70;0
081616766;Unknown;55;50;70;0
081616867;Unknown;55;50;70;0
081616969;Unknown;55;50;70;0
081617071;Unknown;55;50;70;0
081617674;MoveLeft;55;50;70;0
081618449;Unknown;55;50;70;0
081618583;Unknown;55;50;70;0
081618652;Unknown;54;50;70;0
081618755;Unknown;54;50;70;0
081618857;Unknown;54;50;70;0
081618958;Unknown;54;50;70;0
081619063;Unknown;53;50;70;0
081619162;Unknown;53;50;70;0
081619269;Unknown;53;50;70;0
081619276;Stop;52;50;70;0
081619367;Unknown;52;50;70;0
081619468;Unknown;52;50;70;0
081619571;Unknown;52;50;70;0
081619672;Unknown;52;50;70;0
081619774;Unknown;51;50;70;0
081619876;Unknown;51;50;70;0
081619978;Unknown;51;50;70;0
081620081;Unknown;51;50;70;0
081620182;Unknown;50;50;70;0
081620284;Unknown;50;50;70;0
081620386;Unknown;50;50;70;0
081620878;Land;50;50;70;0
081625079;StopRecordRepeatNavigationRecording;50;50;0;0
