time;input;xPos;yPos;zPos;Bearing
2502129;Connect;50;50;0;0
2502739;TakeOff;50;50;0;0
2503269;Unknown;50;50;0;0
2503566;Unknown;50;49;0;359
2503772;Unknown;50;49;-10;359
2503872;Unknown;50;49;-10;359
2505352;Unknown;49;49;30;359
2505759;Unknown;49;49;30;359
2506474;Unknown;49;49;30;359
2506677;Unknown;49;50;30;359
2506779;Unknown;49;50;20;359
2507187;Unknown;49;50;20;359
2507340;Unknown;49;50;10;359
2512576;MoveForward;49;50;10;359
2513871;Unknown;49;50;10;359
2513973;Unknown;49;50;10;359
2514074;Unknown;49;50;10;359
2514176;Unknown;49;50;10;359
2514283;Unknown;49;50;10;359
2514380;Unknown;49;51;10;359
2514482;Unknown;49;51;10;359
2514584;Unknown;49;51;10;359
2514686;Unknown;49;51;10;359
2514796;Unknown;49;52;10;359
2514890;Unknown;49;52;10;359
2514994;Unknown;49;52;10;359
2515094;Unknown;49;52;10;359
2515180;Stop;49;53;10;359
2515197;Unknown;49;53;10;359
2515298;Unknown;49;53;10;359
2515400;Unknown;49;53;10;359
2515502;Unknown;49;54;10;359
2515604;Unknown;49;54;10;359
2515706;Unknown;49;54;10;359
2515808;Unknown;49;54;10;359
2515910;Unknown;49;55;10;359
2515980;MoveRight;49;55;10;359
2516012;Unknown;49;55;10;359
2516216;Unknown;49;55;10;359
2516573;Unknown;49;55;10;359
2516675;Unknown;49;55;10;359
2516777;Unknown;49;55;10;359
2516879;Unknown;49;55;10;359
2516981;Unknown;50;55;10;359
2517083;Unknown;50;55;10;359
2517185;Unknown;50;55;10;359
2517292;Unknown;50;55;10;359
2517389;Unknown;51;55;10;359
2517494;Unknown;51;55;10;359
2517581;Stop;51;55;10;359
2517593;Unknown;51;55;10;359
2517695;Unknown;52;56;10;359
2517797;Unknown;52;55;10;359
2517899;Unknown;52;55;10;359
2518003;Unknown;53;55;10;359
2518108;Unknown;53;55;10;359
2518209;Unknown;53;55;10;359
2518307;Unknown;53;55;10;359
2518409;Unknown;53;55;10;359
2518511;Unknown;54;55;10;359
2518582;MoveBackward;54;55;10;359
2518817;Unknown;54;55;10;359
2519021;Unknown;54;55;10;359
2519123;Unknown;54;56;10;359
2519327;Unknown;54;56;10;359
2519429;Unknown;54;56;10;359
2519531;Unknown;54;55;10;359
2519582;Stop;54;55;10;359
2519633;Unknown;54;55;10;359
2519735;Unknown;54;55;10;359
2519837;Unknown;54;55;10;359
2519939;Unknown;54;55;10;359
2520041;Unknown;54;54;10;359
2520158;Unknown;54;54;10;359
2520245;Unknown;54;54;10;359
2520347;Unknown;54;54;10;359
2520398;Unknown;54;54;10;359
2520500;Unknown;54;53;10;359
2520704;Unknown;54;53;10;359
2520783;MoveLeft;54;53;10;359
2521114;Unknown;54;53;10;359
2521215;Unknown;54;53;10;359
2521321;Unknown;53;53;10;359
2521522;Unknown;53;53;10;359
2521622;Unknown;53;53;10;359
2521724;Unknown;53;53;10;359
2521826;Unknown;53;53;10;359
2521928;Unknown;53;53;10;359
2522030;Unknown;52;53;10;359
2522132;Unknown;52;53;10;359
2522184;Stop;52;53;10;359
2522234;Unknown;52;53;10;359
2522336;Unknown;51;53;10;359
2522438;Unknown;51;53;10;359
2522540;Unknown;51;53;10;359
2522642;Unknown;51;53;10;359
2522744;Unknown;50;53;10;359
2522845;Unknown;50;53;10;359
2522948;Unknown;50;53;10;359
2523052;Unknown;50;53;10;359
2523152;Unknown;49;53;10;359
2523184;Land;49;53;10;359
2523458;Unknown;49;53;10;359
2523661;Unknown;49;53;10;359
2524835;Unknown;49;53;-10;359
2525447;Unknown;49;53;-30;359
2526094;Unknown;49;53;0;0
2526255;StopRecordRepeatNavigationRecording;49;57;0;0
