time;input;xPos;yPos;zPos;Bearing
1835461;Connect;50;50;0;0
1836296;StartRrNavigation;50;50;0;0
1837096;TakeOff;50;50;0;0
1837788;Unknown;50;50;0;359
1837992;Unknown;49.714;49.995;0;359
1839114;Unknown;49.719;49.74;40;359
1840593;Unknown;49.724;49.434;60;359
1840695;Unknown;49.719;49.73;60;359
1846297;MoveForward;49.715;49.985;40;359
1847580;Unknown;49.715;49.985;40;359
1847784;Unknown;50.065;50.119;40;359
1847886;Unknown;50.06;50.419;40;359
1847988;Unknown;50.055;50.719;40;359
1848191;Unknown;49.57;51.684;40;359
1848293;Unknown;49.556;52.504;40;359
1848395;Unknown;49.092;53.188;40;359
1848497;Unknown;49.083;53.688;40;359
1848599;Unknown;49.073;54.288;40;359
1848701;Unknown;49.057;55.204;40;359
1848804;Unknown;49.039;56.222;40;359
1848906;Unknown;49.029;56.822;40;359
1849109;Unknown;49.018;57.422;40;359
1849212;Unknown;49.008;58.022;40;359
1849314;Unknown;48.997;58.622;40;359
1849415;Unknown;48.58;60.048;40;359
1849517;Unknown;48.568;60.748;40;359
1849568;Unknown;48.556;61.448;40;359
1849722;Unknown;48.541;62.311;40;359
1849775;Unknown;48.529;63.011;40;359
1849874;Unknown;48.514;63.872;40;359
1849976;Unknown;48.496;64.899;40;359
1849977;AbortRrNavigation;48.477;65.986;40;359
