time;input;xPos;yPos;zPos;Bearing
080829805;Connect;50;50;0;0
080830631;TakeOff;50;50;0;0
080840768;MoveRight;50;50;90;0
080842122;Unknown;50;50;90;0
080842223;Unknown;50;50;90;0
080842326;Unknown;50;50;90;0
080842428;Unknown;50;50;90;0
080842530;Unknown;50;50;90;0
080842632;Unknown;50;50;90;0
080842734;Unknown;51;50;90;0
080842836;Unknown;51;50;90;0
080842938;Unknown;51;50;90;0
080843040;Unknown;52;50;90;0
080843142;Unknown;52;50;90;0
080843244;Unknown;52;50;90;0
080843346;Unknown;53;50;90;0
080843448;Unknown;53;50;90;0
080843550;Unknown;53;50;90;0
080843652;Unknown;54;50;90;0
080843753;Unknown;54;50;90;0
080843855;Unknown;54;50;90;0
080843958;Unknown;55;50;90;0
080844009;Unknown;55;50;90;0
080844111;Unknown;55;50;90;0
080844172;Stop;56;50;90;0
080844264;Unknown;56;50;90;0
080844365;Unknown;56;50;90;0
080844467;Unknown;56;50;90;0
080844519;Unknown;57;50;90;0
080844621;Unknown;57;50;90;0
080844723;Unknown;57;50;90;0
080844825;Unknown;58;50;90;0
080844927;Unknown;58;50;90;0
080845029;Unknown;58;50;90;0
080845131;Unknown;58;50;90;0
080845233;Unknown;58;50;90;0
080845973;MoveLeft;58;50;90;0
080846663;Unknown;58;50;90;0
080846763;Unknown;58;50;100;0
080846865;Unknown;58;50;100;0
080846967;Unknown;58;50;100;0
080847069;Unknown;58;50;100;0
080847171;Unknown;57;50;100;0
080847273;Unknown;57;50;100;0
080847375;Unknown;57;50;100;0
080847477;Unknown;57;50;100;0
080847579;Unknown;56;50;100;0
080847681;Unknown;56;50;90;0
080847731;Unknown;56;50;90;0
080847833;Unknown;55;50;90;0
080847937;Unknown;55;50;90;0
080847974;Stop;55;50;90;0
080848037;Unknown;55;50;90;0
080848140;Unknown;54;50;90;0
080848295;Unknown;54;50;90;0
080848343;Unknown;54;50;90;0
080848445;Unknown;53;50;90;0
080848548;Unknown;53;50;90;0
080848649;Unknown;53;50;90;0
080848751;Unknown;52;50;90;0
080848853;Unknown;52;50;90;0
080848955;Unknown;52;50;90;0
080849057;Unknown;52;50;90;0
080849575;Land;52;50;90;0
080852875;StopRecordRepeatNavigationRecording;52;50;0;0
